rejected_page_count	Count
102s.,5 pl.-bl.,1 tab.-bl.	1
225, [1] s., [5] pl.-bl.	1
121 s., 1 lös bil.	1
157s.,10 pl.-bl.	1
71s.,8 pl.-bl.	1
104 s. ,4 pl.-bl.	1
147,vij s	1
209,(11)s.,13 pl.-bl.,1 tab.,9 kartbl.	1
44s.,4 tab.	1
(4),386s	1
164s.,1 kartbl.	1
176 s., 1 kartbl.	1
319 s.;(xvj,319s)	1
[157] s.	1
(5),56s	1
(3),229s.,3 tab.-bl.	1
490,(1)s.,32 pl.-bl.,9 faks.-bl.,3 kartbl.	1
353, [3] s.	1
734s	1
2 vol.;(277 s., 1 pl.-bl. ; 283 s.)	1
365 s., 1 portr.	1
v,237s	1
64s.,1 tab.	1
iij, 704 s., s. iv-vj, 2 diagr.-bl., 2 tab.	1
14 bl. med faks.-bil.	1
220 s., 1 vikt pl.-bl.	1
46,(6)s	1
39 s., 2 pl.-bl.	1
14,(1)s.,1 pl.-bl.	1
44s.,4 pl.-s.,1 tab.-bl.	1
165, [1] s., 2 pl.-bl.	1
210, [1] s., 1 kartbl.	1
[1], 72, [6] s.	1
xvj,472,(1)s	1
51s.,4 bil.	1
33 s	1
35, [1] s., 1 pl.-bl.	1
16 s., [4] pl.-s.	1
35, [2] s., 20 pl.-s., 1 tab.	1
lxiv,589s	1
(2),36 s.	1
45,(1)s +	1
xxij,264s	1
250, [1] s	1
1134, [2]s	1
608,(4)s.	1
541s	1
55, [5] s.	1
148,(2) s.	1
76s.,19 pl.-bl.,1 kartbl.	1
[2],31 s.	1
331s.,1 pl.-bl.,1 kartbl.	1
44 s., 3 pl.-bl.	1
207 s., 16 pl.-bl.	1
45, [1] s., 6 pl.-bl.	1
S.289-316,1 pl.-bl.	1
269, [1] s., 4 pl.-bl.	1
49,(1)s.,167 pl.-bl.,(2)s	1
333 s.,1 pl.-bl.	1
74, [169] s.	1
(7), 103, (1) s.	1
146, [10] s.	1
21 s., 20 pl.-bl.	1
220s.,12 pl.-bl.	1
88 s.,2 kartbl. +	1
134,(18)s	1
285,(3)s.,7 pl.-bl.	1
285, [5] s.	1
35s. (sammanfattning) +	1
107, [8] s.	1
152 s., 24 pl.-bl.	1
(5),114s	1
138 s., [20] pl.-bl. (vissa i färg)	1
S.177-187,1 pl.-bl.	1
315, [2] s., 16 pl.-bl.	1
107 [1] s.	1
330, [1] s., 8 pl.-bl., 1 kartbl.	1
319, [1] s., 4 pl.-bl.	1
11 s. +	1
50, [3] s.	1
40, [16] s., 12 pl.-bl.	1
(2),48,(2)s	1
52s., 4 pl.-bl.	1
27 s., 52 pl.-bl.	1
220,[1] s.,1 pl.-bl.	1
(6),121,(1)s	1
316, [3] s., [32] pl.-s.	1
xxvi,(5)s.,2 pl.-bl.,64 pl.-s	1
90s.,6 pl.-s	1
62s.,4 pl.-bl.	1
117 s., [32] pl.-s.	1
224, [1] s., [4] pl.-bl.	1
61s.,iv pl.-s	1
(2)s.,s.5-54	1
71, [4] s.	1
263 s., [24] pl.-bl.	1
12 lösa pl.-bl.,1 löst textbl. (Planschförteckning) i mapp	1
285, [3] s., 4 pl.-bl.	1
22,(1)s +	1
230, [5] s.	1
xvi,212s.,6 pl.-bl.,1 kartbl.	1
xxiii,(7)s.,2 pl.-bl.,64 pl.-s	1
xxv,(6)s.,64 pl.-s.	1
S.3-22	1
(384)s	1
368 bl.	1
54,(1)s.,1 tab.-bl. +	1
254 s., 4 pl.-bl.	1
217 s.,17 pl.-bl.	1
242, [4] s.	1
127, [1] s., 2 kartor	1
99s.,26 pl.-bl.	1
78s.,4 pl.-bl.	1
190 s.,8 pl.-bl.	1
(4),60s.,2 kartbl. +	1
(2),64 bl., bl. 64a-64b,65,(5) bl.	1
(4),84s	1
192,[4] s.	1
Ca 105s	1
S. 3-205, [1] s.	1
119, [5] s.	1
[1], 175 s.	1
xi, 51 s.	1
43,(5)s	1
220s.,13 pl.-bl.	1
(1),640,(8)s	1
(4)s.,s.65-692,(9)s	1
127, [1] s., 5 faks.-bl.	1
183 s., 6 pl.-bl.	1
269 s.;((15),270s.,1 pl.-bl.)	1
viii, 449 s.	1
188 s., [4] pl.-bl.	1
[2] s., s. 5:1-5:83, [1] s., 24 pl.-s., 7 s.	1
(2),33s	1
203,(4)s.,16 pl.-bl.	1
84,(2)s.;(84,(2)s.)	1
267s.,8 pl.-bl.	1
(6), 328 s.	1
(4),iii,54s	1
229s.,6 pl.-bl.	1
191, [1] s. 8 pl.-bl.	1
140 s., 3 tab.-bl.	1
276,(2)s.,16 pl.-bl.	1
176,(3)s.,2 tab.	1
ix,82,(1)s.,76 pl.-bl.	1
44 ss	1
150 s.;(150,(1)s.,20 pl.-bl.,1 kartbl.)	1
108,[1] s.	1
[1], 135 s.	1
275 s.,17 pl.-bl.	1
118s.	1
144 s., 1 kartbl.	1
162 s.,1 pl.-bl.	1
ix, 84 s.	1
135, [3] s., 1 portr.-bl.	1
172s.,1 pl.-bl.,1 tab.-bl.	1
x,283s.,2 pl.-bl.	1
390, [2] s., 2 pl.-bl.	1
840, xxi s., [8] pl.-bl., 1 kartbl.	1
151s.,7 tab.	1
213 s., [9] pl.-bl.	1
[6] s., [7] pl.-bl. ; [2] s., s. 5-12, [18] pl.-bl.	1
xxiii, 340 s.	1
105,(3)s.(inkl. ann.)	1
S.49-62	1
80 s., 2 kartbl., 1 tab.-bl.	1
41s +	1
S.5-429	1
189(2) s.	1
(3)s.,s.9-165	1
[124] bl., 117 pl.-s.	1
59,(1)s.(inkl. ann.)	1
156s. (inkl. ann.)	1
S. 11-22	1
437, [2] s	1
224 s.,12 pl.-bl.	1
255, [3] s.	1
213s.,6 pl.-bl.,1 karta	1
284, [4] s., 8 pl.-bl.	1
196 s., 8 pl.-bl.	1
vi, 201, [1] s.	1
110,(1)s.,8 pl.-s	1
207 s., vi pl.-bl.	1
61s.,5 bil.-bl.	1
(2),65s	1
66 s	1
691, [1] s.	1
[1], 383, [2] s.	1
iv,(1),141s	1
31 s., 72 pl.-s. (huvudsakligen ill.)	1
35s.(sammanfattning) +	1
611,[1] s.	1
ix,(6),364s	1
x, [1], 365 s.	1
vii,[3], 364 s.	1
283s.,8 pl.-bl.	1
215, [4] s.	1
211,[1] s.	1
217,[2] s.	1
545,(1)s	1
106,(1) s.	1
372 s., 1 kartbl.	1
166(2) s.	1
69 s., 5 pl.-bl.,1 tab.-bl.	1
269, [1] s. +	1
96s.,2 pl.-bl.,2 kartbl.	1
(3),68s	1
290,[1] s.	1
202s.,1 kartbl.	1
171, [3] s., 7 pl.-bl.	1
[3] s.,S.9-136	1
[1], 188 s.	1
358 s.;(358 s.)	1
158, [1] s.,[32] pl.-s.	1
(3),99,(1)s +	1
115 s.,1 kartbl.	1
30s.,1 kart.-bl.	1
108,(1) bl.	1
82 s.,4 pl.-bl.	1
30 lösa bl. i mapp	1
10 stansade bl. i pärm m. fickor	1
30 lösa bl.	1
64 bl. i kuvert	1
110s.,3 tab.-bl.	1
21s.(sammanfattning) +	1
99, [6] s.	1
[1], 113 s., 2 pl.-bl.	1
S.421-435	1
(3),113 bl.,10 diagrambl.,iv bl. +	1
(4),36 bl.	1
(3),36 bl.	1
(2),24 bl.	1
(1),15,(1) bl.	1
(4) bl.,(11)s.,7,6,7 bl.	1
(2),23 bl.	1
(2),50,(1) bl.	1
(2),95 bl.	1
(3),56,(1) bl.	1
(3),67 bl.	1
(1),16,(3) bl.	1
(1),45 bl., 4 diagrambl.	1
(4),38,(5) bl.	1
285 [1] s.	1
94,[1] s.	1
300,[1] s.,8 pl.-bl.	1
255, [1] s	1
(2),44,5,3 bl.	1
2,13 bl.	1
211,(2)s	1
64, [2] s., 1 kartbl.	1
286,(1)s.,4 pl.-bl.	1
v, [1], 104 s.	1
viii,38s	1
88s. (inkl. ann.)	1
24s.,2 tab.-bl.	1
454, (1) s.	1
253, [2] s.,43 pl.-bl., 1 kartbl.	1
314 s.,1 pl.-bl.	1
(3)s.,s.161-248	1
84,(7)s	1
S.419-430,1 pl.-bl.	1
197, [1] s., 1 pl.-bl.	1
84 s., [8] pl.-bl.	1
26s.,3 formulärbl.	1
166,(1)s.,6 pl.-bl.	1
65,(3)s	1
37bl.	1
S.333-405	1
42,[] s.	1
208 s., 1 kartbl.	1
254 s., 2 pl.-bl.	1
[6], 231,[1] s.	1
242,[1] s.,9 pl.-bl.	1
261 s.,8 pl.-bl.	1
338 s.,32 pl.-bl.	1
191 s., 16 pl.-bl.	1
103,(7)s	1
(1),36s. (interfol.)	1
(2),17,16,12,20s	1
vi, 154, [1] s.	1
205, (2) s., 10 pl.-bl.	1
118,(2)s.,6 pl.-bl.	1
239,(1)s.,1 pl.-bl.	1
212,[1] s.,12 pl.-bl.	1
270,[1] s.	1
268 s.,13 pl.-bl.	1
335 s., 4 pl.-bl.	1
73s.,12 pl.-bl.,1 tab.-bl.	1
103 s., [5] pl.-bl. i färg	1
267,(2)s.,4 kartbl. +	1
81,(1)s.,8 pl.-bl.	1
(2),29s	1
69,[2] s.,1 pl.-bl.	1
S.443-460	1
104 s., 3 pl.-bl.	1
19s. (sammanfattning) +	1
301 s., 3 pl.-bl.	1
96s., [Tekniska data:] 1 löst bl.	1
181 s.,8 pl.-bl.	1
188,[2] s.	1
224 s.,4 pl.-bl.	1
53, [1]s.	1
147, (10) s.	1
261,[1] s.	1
94 s., 2 pl.-bl.	1
208, (2) s., 40 pl.-bl.	1
[4],80 s.	1
Ca 90s.(lösbladssystem)	1
246 s., 4 pl.-bl.	1
80s.,1 tab.-bl.	1
16 s., [47] pl.-s	1
67,(1)s.,7 pl.-bl.	1
66s.,1 pl.-bl.	1
105,(3)s	1
(5),45 s.	1
94 s.,1 tab.-bl.	1
340, [2] s.	1
153,[1] s.,1 kartbl.	1
209,[1] s.,4 pl.-bl.	1
743 s., 4 pl.-bl.	1
xvi, 141 s., 5 pl.-bl.	1
(18)s.	1
418, xxiv s.	1
97 s.;(97,(1)s)	1
[1], 121, [1] s.	1
86 s.,1 tab.-bl.	1
304, vii s., 22 pl.-bl.	1
[8], 297, [1] s.	1
165 ,3 pl.-bl.	1
133 s., 6 pl.-bl.	1
38 s., 2 pl.-bl., 1 kartbl.	1
129, (2) s.	1
[4], 174, [2] s.	1
183, [1] s., [10] pl.-s.	1
182s.,12 pl.-bl.	1
(3)s.,s.311-328,(2)s	1
vi,211s	1
117, (1) s.	1
vi,146s	1
100s.,6 pl.-bl.	1
[4] s., 8 pl.-s	1
102s.,9 pl.-bl.,1 kartbl.	1
240 s. & omsl.	1
iv,41s +	1
150 s.;(vi,151s)	1
380 s., 4 bl.	1
182,(1)s.,1 tab.-bl. (släkttavla)	1
256 s.,16 pl.-bl.	1
189,[1] s.	1
212 s.,15 pl.-bl.	1
283,(1)s.,8 pl.-bl.	1
48 s.,10 pl.-bl.	1
97 [1] s.,10 pl.-bl.	1
215, [1] s., 24 pl.-bl.	1
186 s., 16 pl.-bl.	1
284 s. +	1
215, c, (2)s	1
128, xxi s.	1
265,[1] s.	1
320s.,10 pl.-bl.	1
174,(2)s	1
196,[1] s.	1
162 s.,16 pl.-bl.	1
382,(6)s	1
167 s. +	1
18, iii, 66 s.	1
(1),97 bl.	1
viii,422 s.	1
(11),1013s	1
xvii, 867 s.	1
88,30 s.	1
188, [1] s., 12 pl.-bl.	1
229,(1)s.,8 pl.-bl.	1
221 s., [24] pl.-s.	1
187 s. +	1
185,(1)s.,1 pl.-bl.	1
104s +	1
(4)s.,s.7-146	1
iv,92s	1
(960)s	1
19 bl.	1
111 s., 4 pl.-bl.	1
140 s., 14 pl.-bl.	1
51 s.,1 pl.-bl.	1
208 s., 22 pl.-bl.	1
215 s., [3] vikta pl.-bl.	1
55 vita,11 gröna lösa bl.,2 lässtickor	1
[2], 61, [1] s.	1
20 s., 1 löst bl.	1
32s.,7 tab.-bl.	1
9s.,3 pl.-s	1
21,(1)s.,1 pl.-bl.	1
29s.,1 tab.-bl.	1
[4] s., [24] pl.-s.	1
30s.,2 faks.-bl.	1
50 s.;(50,(2)s)	1
65,(1)s.,5 pl.-bl.	1
99 s.;(ix,99s)	1
4s.,s.86-156,43-110,9s	1
266 s.,1 kartbl.	1
198,[3] s.	1
352 s., 1 kartbl.	1
197,[1] s.,12 pl.-bl.,2 kartbl.	1
69s.	1
(2),19s +	1
(6)s.,2 pl.-bl.	1
57s.,8 pl.-bl.	1
573, [1] s.	1
380, [1] s. [819 s.]	1
156,[2] s.	1
154 s.,4 pl.-bl.	1
166,(2)s	1
104,[1] s.,2 pl.-bl.	1
242, [2] s., 8 pl.-bl.	1
[7], 80 s.	1
52, [1] s., 4 pl.-bl., 2 faks-bl.	1
8 bl.,2 diagrambl.	1
(4),67s	1
221 s.,24 pl.-bl.,1 kartbl.	1
109,(1)s.,3 pl.-bl.	1
158 s., 1 kartbl.	1
12 lösa pl.-bl. + 1 bil. i konvolut	1
(1)s.,s. B 1080 - B 1106	1
136,(1)s.	1
260, [3] s., 3 pl-bl.	1
140,[2] s.	1
201, (6) s.	1
(2),55,(1)s	1
59s.,7 pl.-bl.	1
xvi s., 24 pl.-bl.	1
99s.,1 kartbl.	1
152, [1] s., 1 tab.-bl., 33 pl.-s	1
xi, 505 s.	1
226s.,17 pl.-bl.	1
25 lösa pl.-bl. i mapp	1
56, [4] s., 82 pl.-s.	1
175s.,16 pl.-bl.	1
84, (2) s., 6 pl.-bl.	1
134,(13)s	1
211 s., 16 pl.-s.	1
xvi,255s	1
119, [1] s., 6 pl.-bl.	1
284 s.,8 pl.-bl.	1
75 s.,3 pl.-bl.	1
74,(1)s.,2 pl.-bl.	1
268,(1) s.,16 pl.-bl.	1
23s.,1 kartbl.	1
106 (2) s.	1
260 s., 8 pl.-bl., 1 kartbl.	1
97s +	1
48 bl.,1 kartbl.	1
[5], 95 s., 1 kartbl.	1
97, [2] s., 1 vikt tab.-bl.	1
129s.,5 tab.-bl.	1
S.293-305	1
S.271-292,1 pl.-bl.	1
(2)s.,s.195-224	1
288, [3] s., [30] pl.-bl.	1
x,205s	1
248 s.,6 pl.-bl.	1
531 s.,1 pl.-bl.	1
85s.,12 pl.-bl.	1
38,(1)s.,15 pl.-bl.	1
xv, 307 s.	1
237s.,12 pl.-bl.	1
14, (1) s., [3] pl.-s. i färg, 8 vikta pl.-s.	1
490s	1
(3),9,(6) bl.	1
[2], 3, 13, [6] bl.	1
75,(4)s	1
[3], 47 s., 2 pl.-bl.	1
47, (1) .s	1
119 s.,16 pl.-bl.	1
125 s., 7 pl.-bl.	1
126 s.,9 pl.-bl.	1
vii,438,(6)s	1
419s.,1 pl.-bl.	1
(3), s. 437-567, vj, (1) s., 3 pl.	1
261,(7)s.,9 pl.-bl.,4 kartbl.	1
82, [1] s., [8] tab.-bl.	1
250,(1)s.,8 pl.-bl.	1
1004 s., 8 pl.-bl., i kartbl.	1
57,(6)s	1
xvi, 140, [1] s.	1
vii, 630 s., 25 pl.-bl.	1
vii,291s.,4 pl.-bl.	1
104s. (inkl. ann.)	1
206 s., [20] pl.-bl., 1 kartbl.	1
134, 15 s., 8 pl.-bl.	1
327,(1)s	1
[7], 142, [1] s.	1
472s.,1 pl.-bl.	1
52s. (inkl. ann.)	1
115s.,2 tab.-bl.	1
140,(1)s.,4 pl.-bl.	1
181 s., 2 pl.-bl.	1
309,[3] s.,16 pl.-bl.	1
37s. (sammanfattning) +	1
230, [1] s., 4 pl.-bl.	1
79 s., 1 löst kartbl.	1
v, [1], 24 s., 1 pl.-bl.	1
95 s. (inkl. ant.-s.)	1
164sp	1
16s. (sammanfattning) +	1
21, (1), 58 s.	1
48 s.,7 pl.-bl.	1
Ca 260 s.	1
258, [3] s.	1
28[1] s.	1
286, [1] s., 8 pl.-bl.	1
262 s., 1 pl.-bl.	1
36 s.,1 pl.-bl.	1
272,(3)s	1
142s.,12 pl.-bl.	1
111, [1] s., 4 pl.-bl.	1
127, [9] s.	1
406 s., 25 pl.-bl.	1
95 s., [4] pl.-bl.	1
(1),80 textbl.,8 pl.-bl.	1
(4),44s +	1
111 s., 9 pl.-bl., 166 pl.-s	1
152, [3] s., 2 pl.-bl.	1
50, [6] s.	1
679, [1] s.	1
36s. (sammanfattning) +	1
2 vol.;(59; 547 s.)	1
(146) s., 65 pl.-bl.	1
(1),68,(1)s	1
316, [3] s.	1
146,(2)s.,4,8,4 faks.-s.,18 pl.-bl.	1
[8], 29, [1] s., 10 pl.-bl.	1
253, [2] s., 8 pl.-bl.	1
68 s.,1 tab.-bl.	1
135 s., 16 pl.-bl.	1
263s.,4 pl.-bl.	1
xi,296s.,1 pl.-bl.	1
96, (2) s.	1
191, [1] s., [21] pl.-bl.	1
159,(1)s., 3 pl.-bl.	1
65,[1] s.	1
228 s. (inkl. ann.)	1
99s.	1
238 s., 8 pl.-bl., 1 karta	1
30 textbl.,1 pl.-bl.	1
(88)s	1
11,8,7,s	1
(3),17,2,9,6s	1
v, 101 bl.	1
579s	1
862s	1
(2),320s. (inkl. ann.)	1
S.85-370	1
83s.,2 pl.-s	1
63s.,16 pl.-bl.	1
(2), vii, 105 bl.	1
(1),8s	1
(1)s.,s.606-612,(1)s	1
129 s., 32 bl.	1
(2),40 bl.	1
(5),33 bl.	1
[2], 30 bl.,[8]s.	1
(3),42 bl.,(10)s	1
S.128-141	1
75,(3)s.	1
72,(2)s.,14 pl.-bl.	1
198, [1]	1
76s.,5 pl.-bl.	1
623, [4] s.	1
199,(1)s.,1 pl.-bl.	1
924 s.,1 pl.-bl.	1
69, (1) s., 1 pl.-bl.	1
[6], 25, [1] s., 8 pl.-bl.	1
220 s. [s. 1-2 = otr. bl.]	1
134 s., 1 karta	1
648s	1
215 s., 4 pl.-bl.	1
(2),17,(1)s	1
[8], 276 s.	1
(4)s.,18 lösa pl.-bl. i mapp	1
87s.,1 pl.-bl.	1
2 vol. (352; 346 s.)	1
71,(1)s.,6 pl.-bl.	1
219 s. 5 pl.-bl.	1
241,(3)s	1
253, [1] s., 1 pl.-bl.	1
462 s., 1 kartbl., 1 tab.	1
[319] s.	1
103, [1] s., [4] pl.-bl.	1
200 s., 7 pl.-bl.	1
88, [1] s., 1 pl.-bl.	1
222 s., [8] pl.-bl.	1
(3),103s	1
19s.,2 tab.-bl.	1
272 s.,2 pl.-bl., 4 kartbl.	1
413,(1)s	1
[2], 24 bl.	1
429 s	1
xx, (1), 73, (1) s	1
116,(1)s.,2 pl.-bl.	1
191 s., 2 pl.-bl.	1
199 s.,2 faks.-bl.	1
128 s. +	1
55, [1] s .	1
xi, 233 s., 1 pl.-bl.	1
xxvi,167s	1
xvi,191s.,5 kartbl.	1
v,171s.,33 pl.-bl.	1
105 s.,15 pl.-bl.	1
49 s. +	1
141 s., 1 kartbl.	1
(2), 248 s.	1
[2[, 36, [1] s.	1
[5], 73 s.	1
xvi, 562 s.	1
[10], 178 s.	1
210 s.;(210, [1] s.)	1
210 s., 8 pl.-bl.	1
432 s., [4] pl.-bl.	1
261,[5] s., 1 pl.-bl.	1
45,(19)s	1
154 s., 1 pl.-bl.	1
48 s.,1 kartbl.	1
60, [1] s., 1 portr.-bl.	1
130 s.,2 pl.-bl.	1
434 s., 1 kartbl.	1
[5], 89 s.	1
viii, 211 s.	1
xxvii, 506 s.	1
88, [5] s.	1
[16], 1047 s.	1
332,(2)s	1
61,(6)s	1
111 s., 2 vikta tab.-bl.	1
48, [3] s.	1
90 bl. (lösbladsystem)	1
277 s., [6] pl.-bl., 1 karta	1
220, [1] s., 3 pl.-bl.	1
227, 81] s.	1
412, [2] s.	1
[32] s. med utfällbar figur	1
115 bl.	1
Ca 70 bl.	1
[6] s. (folder)	1
86, [4] s.	1
495, [2] s.	1
[6], 44, [1] s., [6] pl.-s.	1
43 s., 9 pl.-bl.	1
[5], 66 s.	1
182 s., 8 pl.-bl.	1
224, (1) s.	1
404,(1)s.,1 pl.-bl.	1
168,(2)s	1
(10) s., 2 pl.-bl.	1
(1), 31 bl.	1
202, [1] s.,1 pl.-bl.	1
156 s., 1 vikt kartbl.	1
(150)s	1
(1),157s	1
227 s., 7 pl.-bl.	1
327, [1] s., [3] pl.-bl.	1
iv,(3),168s	1
[8] s., 2336 sp.	1
(3),46,(1) bl.	1
[3], 82, [2] s.	1
127, [1] s., 16 pl.-bl.	1
156, [1] s., 6 pl.-bl.	1
46s. (sammanfattning) +	1
lvii, 349 s.	1
714,(1)s	1
461, [2] s.	1
22, [1] s., 32 pl.-bl., [1] s.	1
317s.,8 pl.-bl.	1
26 s.;(27s)	1
246 s., 10 pl.-bl.	1
74,(1) s.	1
107 s. (inkl. ann.)	1
124, [1] s., [8] pl.-bl., 1 kartbl. .	1
(2),95,(1)s.,4 pl.-bl.	1
(3)s.,s.99-137	1
97s.	1
197 s., [20] pl.-bl.	1
201s.,16 pl.-bl.,1 kartbl.	1
147, [1] s., 10 pl.-bl.	1
[1], 477 s., 1 kartbl.	1
275 s., 8 kartbl., 6 pl.-bl.	1
255 s., 2 pl.-bl.	1
261,[2] s., 16 pl.-bl.	1
276 s., [16] pl.-s.	1
284,(4)s	1
266 s., 24 pl.-bl.	1
16 lösa pl.-bl. i mapp	1
xxi,185s	1
viii, 352 s. +	1
2 vol.;(211, 263 s.)	1
159 s.,1 pl.-bl.	1
56,(3)s.,10 pl.-bl.	1
102, [5] s., 20 pl.-bl.	1
156s.,1 pl.-bl.,1 kartbl.	1
121s. (inkl. ann.)	1
200s.,8 pl.-bl.	1
109 s., [5] pl.-bl.	1
376 s., 8 pl.-bl.	1
(2),93s	1
197,[1] s., 4 pl.-bl.	1
174 s., 8 pl.-bl.	1
124 s., 16 pl.-bl., 2 kart-bl.	1
275,(4)s	1
161,(1)s.,1 pl.-bl.	1
181, (2) s.	1
721, [1] s.	1
278 s., 8 pl.-bl.	1
290s.,1 tab.-bl.	1
107 s., 4 pl.-bl.	1
147, (1) s.	1
51 bl.,1 diagrambl.	1
ii,95,(2) bl.,11 diagrambl.	1
234 s., 24 pl.-s.	1
32 s., 1 löst bl.	1
(3),7 bl.	1
24s.,2 kartbl.	1
75,(1)s.,2 kartbl.	1
11,(3)s	1
8s.,2 kartbl.	1
17s.,1 kartbl.	1
15,4s	1
110s +	1
265 s.,1 pl.-bl.	1
294 s., 8 pl.-bl.	1
275, [9] s., 8 pl.-bl.	1
283, [4] s.,8 pl.-bl.	1
221, (3)s., 8 pl.-bl.	1
76s.,xlix pl.-s. (inkl. bildtexter)	1
116 lösa pl.-bl. +	1
35, 12, [4] s.	1
[8], 395 s.	1
29s.,1 kartbl.	1
(7),128 s., 23 pl.-s	1
113s.,9 pl.-bl. +	1
46, (1) s., vii pl.-bl.	1
(73)s	1
287s.,2 pl.-bl.,1 kartbl.	1
204,(4)s.,16 pl.-bl.	1
176,(2) s	1
2 vol.;(116s,70,10 bl.;(159)s.,69,27 bl.)	1
40 bl. (lösbladsystem)	1
xv s., 24 pl.-bl.	1
7s. (sammanfattning) +	1
S.147-208	1
542, [1] s.	1
179, [7] s.	1
150, [8] s.	1
174 s., 40 pl.-bl.	1
197, [31] s.	1
124 s.,1 vikt bl.	1
214 s., [1] pl.-bl.	1
44,(1)s.,4 pl.-bl.	1
252, [1] s., 1 kartbl.	1
287,(5)s.,1 pl.-bl.	1
(3),16s	1
viii,84s	1
329s.,1 pl.-bl.	1
231s.,14 pl.-bl.	1
133, (2) s., 1 pl.-bl.	1
(3),98 bl.	1
2 vol.;(80 s.; 88 s.)	1
41,(5) s.	1
191 s.,8 pl.-bl.	1
xxviii, 177,[1] s.	1
S.121-242	1
[2] ,28, [1] s.	1
6 lösa pl.-bl. i mapp.	1
101,(6)s	1
113, [1] s., 2 pl.-bl.	1
52s.,1 pl.-bl.	1
(1),iv,69 bl.	1
426 s.,1 pl.-bl.,1 kartbl.	1
188. [1] s.	1
54, (1) s.	1
326 s.,2 kartor	1
213, [1]s., 8 pl.-bl.	1
[10] s. + 16 lösa pl.-bl. i mapp	1
192s.,10 pl.-bl.	1
30s.,4 pl.-s.	1
383 s.,2 pl.-bl.,1 kartbl.	1
225 s.,32 pl.-bl.,1 kartbl.	1
16 lösa pl.-bl.,39s	1
20 lösa pl.-bl. +	1
(5), 49, (1) s.	1
103 s., 16 pl.-bl.	1
117,(3) s.	1
154s.,7 pl.-bl.	1
[1], 128 s.	1
(2),149s	1
35 s	1
592s	1
214, [3] s., [8] pl.-s.	1
245 s.;(249,(1)s.,6 pl.-bl.)	1
[5], 58 s.	1
473, [1] s.	1
144 s., 8 pl.-bl.	1
75, [1] s., 2 pl.-bl.	1
vii,236s	1
282, [1] s., 38 kart- och pl.-bl.	1
57, [5] s.	1
[1], 46, [1] bl.	1
648 s., 5 pl.-bl., 1 kartbl.	1
289 s.,9 pl.-bl.;259,(3) s.,9 pl.-bl.	1
112s.,5 pl.-bl.	1
121s.,1 tab. +	1
516 s., 8 pl.-bl.	1
159 s., 2 pl.-bl.	1
7s. (folder)	1
87s.,16 pl.-bl.	1
ii, 67 bl.	1
vii,148 bl.	1
iii, 60 bl.	1
(1),99s	1
96 s., 6 pl.-bl.	1
[4] s., s. 9-175	1
213,(2)s.,6 pl.-bl.	1
iv, 27 s.	1
147, [4] s.	1
(8),548s	1
375, [1] s., 1 pl.-bl., 1 kartbl.	1
124 s..,10 pl.-bl.	1
127, (1) s., 8 pl.-bl. +	1
137 [1] s.	1
(3),46s +	1
112 s., [5] vikta bl.	1
622s.,16 pl.-bl.	1
63, [1] s. & omsl.	1
60, [1] s. & omsl.	1
63 s. & omsl.	1
193 s., 10 pl.-bl.	1
60,(1)s.,2 pl.-bl.	1
xxxi, 957 s. +	1
xx, 738 s.	1
xxii, 769 s.	1
xii, 333 s.	1
87,(1)s +	1
186 s., 1 kartbl.	1
xxxi, 364 s.	1
39 s., [1] portr.-bl.	1
157, [2] s.,5 pl.-bl.	1
S.333-347	1
18, 29 s.	1
S.183-253	1
268s.,6 tab.-bl.	1
196 s.,1 pl.-bl.	1
327, [1] s., 8 pl.-bl.	1
(3),18, (2),13,11,15 s.	1
32, [16] s.	1
302s +	1
454, [1] s., 8 pl.-bl.	1
90,(2)s	1
451 s.,1 kartbl.	1
26 textbl.,1 pl.-bl.	1
183,(2)s	1
116 s., 2 pl.-bl.	1
xix,140 s.	1
258, [4] s., 12 pl.-bl., 3 bil.	1
52,(8)s	1
367 s., 32 pl.-s.	1
iii, 19 s.	1
273, [1] s., 7 pl.-bl.	1
60 s., 2 kartbl.	1
(3),91,(1)s	1
216, [7] s., 18 kart- och pl.-bl.	1
14s. (sammanfattning) +	1
151,(1)s.,4 pl.-bl.	1
[21] textbl., 2 pl.-bl.	1
[32] textbl., 1 pl.-bl.	1
512s	1
118,(1)s.,1 pl.-bl.	1
202, [1] s., 12 pl.-bl.	1
162,(1)s.,12 pl.-bl.	1
239 s.,15 pl.-bl.	1
260s.,13 pl.-bl.	1
103, [2] s., 6 kartbl., [2] s., 6 kartbl.	1
148 s., 2 pl.-bl.	1
110, [1] s., 4 pl.-bl.	1
126 s., 4 pl.-bl.	1
181, [1] s., [6] pl.-bl.	1
(4),424,(1)s	1
vi, 88, [1] s.	1
765s	1
S. 431-442	1
172,(4)s	1
252, [2] s., 12 pl.-bl., 1 karta	1
(4),88 bl.	1
xii, 354, (1) s.	1
(1)s.,s.211-369,(2)s.,1 pl.-bl.	1
163 s., 8 pl.-bl.	1
62,(1)s.,6 pl.-bl.	1
203 s., 12 pl.-bl.	1
178,(1)s.,4 pl.-bl.	1
375 s., 1 kartbl.	1
219 s.,4 pl.-bl.	1
457,(1)s	1
366 s., 16 pl.-bl.	1
iv, [1],121, [1]s	1
134,(1)s.,2 pl.-bl.,8 faks.-bl.	1
345 s., 31 pl.-s	1
(1)s.,s.5-55,(1)s	1
