Corporate_name	Count
Södra Latins fäktförening (Stockholm)	1
Stockholms södra gymnastik- och fäktklubb	1
Södermalms tvätt- och badinrättning (Stockholm)	1
Södermalms socialdemokratiska ungdomsklubb (Stockholm)	1
Södermalms musikinstitut (Stockholm)	1
Södermalms bollklubb (Stockholm)	1
Söderby sjukhus (Stockholm)	1
Sällskapets boksamling (Stockholm)	1
Sällskapet till dygdigt och troget tjänstefolks belönande	1
Sällskapet N.N. (Stockholm)	1
Föreningen Sveriges sjöfartsmuseum (Stockholm)	1
Sveriges kristliga seminarist- och studentrörelses bibliotek (Stockholm)	1
Sveriges Kontoristförenings boksamling (Stockholm)	1
Sveriges hantverksorganisations hantverksinstituts bibliotek (Stockholm)	1
Sveriges goodtemplares ungdomsförbund (Stockholm)	1
Sveriges filatelist-förenings bibliotek (Stockholm)	1
Svensk-Spanska sällskapets bibliotek (Stockholm)	1
Svenska teaterförbundets bibliotek (Stockholm)	1
Svenska stadsförbundets bibliotek (Stockholm)	1
Svenska Röda korsets sjuksköterskeskola (Stockholm)	1
Avdelning n:r 36 av Svenska postmannaförbundet (Stockholm)	1
Svenska kommunalarbetareförbundets.	1
Svenska industritjänstemannaförbundet (Stockholm)	1
Svenska gymnastik- och idrottsföreningarnas riksförbunds bibliotek (Stockholm)	1
Svenska brandchefsföreningens bibliotek (Stockholm)	1
Svenska bankföreningens bibliotek (Stockholm)	1
Svenska bankmannaföreningens bibliotek (Stockholm)	1
Svenska akademiens Nobelbibliotek	1
Segelsällskapet Svearna	1
Svea-orden (Stockholm)	1
Svea livgarde.	1
Svea hovrätts boksamling (Stockholm)	1
Kungl. Svea livgardes underofficerares skytteförening (Stockholm)	1
Idrottsklubben Svea (Stockholm)	1
Tukholman Suomalaisen seura (Stockholm)	1
Studenters nykterhetsförbund (Stockholm)	1
Stockholms studenters försvarsförbund	1
Storkyrkoförsamlingens bibliotek (Stockholm)	1
St. Nicolai församlings barnkrubba (Stockholm)	1
Storkyrkans skolbibliotek (Stockholm)	1
S:t Nicolai församling (Stockholm)	1
Storkyrkoförsamlingen (Stockholm)	1
Stora Essingebron (Stockholm)	1
Stora bryggeriet (Stockholm)	1
Stockholmspressens bowlingklubb	1
Stenhuggarefackförening (Stockholm)	1
Ynglingaförbundet Stefaniterna (Stockholm)	1
Statens järnvägars vagn- och stallpersonal i Stockholm begravningskassa	1
Statens hantverksinstitut (Stockholm)	1
Stockholms stadsmuseum	1
Stadsmissionens centralbyggnad (Stockholm)	1
Stadsmissionen.	1
Stockholms stadshus	1
Stockholms stad stadshus	1
Stadshagen (Stockholm)	1
Stadsfullmäktige (Stockholm)	1
Stockholms Spårvägars tjänstemannaförbund	1
Stockholms spårvägars gymnastik- och idrottssällskap	1
Stockholms spårvägars gymnastik- och idrottsförening	1
Sportklubben Iter (Stockholm)	1
Stockholms sportfiskeklubb	1
Speceri- och viktualiehandelsexpeditföreningen (Stockholm)	1
Stockholms speceri- & livsmedelshandlareförening	1
Sophiahemmet	1
Sommarhem för konvalescenter	1
Sofia kyrka	1
Sofia folkskolas skolbibliotek (Stockholm)	1
Societet (Stockholm)	1
Socialdemokratiska ungdomsklubben (Stockholm)	1
Socialdemokratiska postklubben (Stockholm)	1
Stockholms snickarmästareförening	1
Slottet.	1
Slottet (Stockholm)	1
Stockholms stads slakthus	1
Slaktare-ämbetet	1
Skräddare embetet (Stockholm)	1
Sko-och sadelmakare-ämbetena (Stockholm)	1
Skomakare-ämbetet (Stockholm)	1
Stockholms skoarbetares sjuk- och begravningskassa	1
Skeppsholmen (Stockholm)	1
Stockholms stads frivilliga skarpskytteförening	1
Tunnelbanan Skanstull-Slussen (Stockholm)	1
Sjömanshem (Stockholm)	1
Sjöförsvarsdepartementets bibliotek (Stockholm)	1
Sjukkassan 'Gilead' (Stockholm)	1
Sjuk- och begravningskassan De ungas förbund (Stockholm)	1
Sjuk-och begravningskassan 'Bröder och systrar i tron' (Stockholm)	1
Sjuk- och begravningskassan Blomkronan (Stockholm)	1
Sjuk- och begravningskassan Banéret (Stockholm)	1
Föreningen Simplicitas (Stockholm)	1
Sim- & idrottsklubben Hellas (Stockholm)	1
Sim & idrottsklubben Hellas (Stockholm)	1
Separators arbetares sjukhjälpskassa (Stockholm)	1
Segelsällskapet Gäddviken (Stockholm)	1
Stockholms scoutkårs 2. kolonn - Vikingen	1
Stockholms scoutkår	1
Frans Schartaus handelsinstitut (Stockholm)	1
Stockholms Schacksällskaps bibliotek	1
Schackklubben Rockaden	1
Stockholms allmänna schackklubb	1
S.C.D.Stockholms centrala diakoniråd	1
S:ta Clara ungdomsförening.	1
Föreningen Sankta Katharina (Stockholm)	1
Sjukhuset S:t Göran.	1
Korp! Sakala.	1
Slöjdskolans i Stockholm bibliotek	1
Rörstrands båtklubb (Stockholm)	1
Rålambshovs båklubb (Stockholm)	1
Stockholms rådstufvu-rätt	1
Rådhuset (Stockholm)	1
Korp! Rotalia.	1
Stockholms roddförening	1
Stockholms restauratörförening	1
Restaurangernas idrottsklubb (Stockholm)	1
Stockholms registrerade sjukkassors centralförsamling	1
Stockholms prästsällskap	1
Privatlärarinneförbundet.	1
Stockholms posttjänstemäns sjukkassa	1
Stockholms posttjänstemäns biblioteksförening	1
Postmuseet (Stockholm)	1
Stockholms postkontors brevbärares änke-och pupillkassa	1
Postchaufförklubben (Stockholm)	1
Aktiebolaget Stockholms patentbyrå, K.Y.Zacco & E.H.Bruhn	1
Aktiebolaget Stockholms patentbyrå, K.Y.Zacco & E.H. Bruhn	1
Palmgrenska samskolan (Stockholm)	1
Oskars kyrka (Stockholm)	1
Ordenssällskapet Glada gänget (Stockholm)	1
Odontologiska sällskapet i Stockholm	1
Odd Fellow ordens bibliotek (Stockholm)	1
Odd-Fellow-orden (Stockholm)	1
Oddfelloworden (Stockholm)	1
Odd fellow-orden (Stockholm)	1
Nålmakare-ämbetet (Stockholm)	1
Nyfilologiska sällskapet (Stockholm)	1
Sjukkassan Nya vänskaps-föreningen (Stockholm)	1
Nya murbruksfabrikens i Sthlm a.-b. (Stockholm)	1
Nya elementarskolan.	1
Det norske samfund (Stockholm)	1
Norrlandsklubben (Stockholm)	1
Föreningen Norrköpingspojkar (Stockholm)	1
Norra slaktarhuset (Stockholm)	1
Nordiska Kompaniets personalbibliotek (Stockholm)	1
Sällskapet N. N. (Stockholm)	1
Stockholms naturvetenskapliga förening (Stockholm)	1
Stockholms Naturvetenskapliga förening (Stockholm)	1
Naturhistoriska riksmuseums.	1
Mälarhöjdens scoutkår (Stockholm)	1
Mälarhöjden (Stockholm)	1
Stockholms målaremästareförening	1
Kungl. Myntkabinettet	1
Kungl. Musikhögskolan.	1
Mur-och byggmästare-embetena (Stockholm)	1
Murbecks inrättning (Stockholm)	1
Motorsällskapet (Stockholm)	1
Modellflygklubben Vingarna (Stockholm)	1
Stockholms mjölkkommission	1
K. Mindre teatern (Stockholm)	1
Militär-sällskapet (Stockholm)	1
Mercurii-orden (Stockholm)	1
Medicinska föreningens bibliotek (Stockholm)	1
Medicinarnas idrottsförening (Stockholm)	1
Matteus socialdemokratiska ungdomsklubb (Stockholm)	1
Matteus' skolbibliotek (Stockholm)	1
Matteus-pojkarnas varpasektion (Stockholm)	1
Matteuspojkarna.	1
Matteus' församlingsbibliotek (Stockholm)	1
Matroskårens bibliotek (Stockholm)	1
Stockholms stads maskin- och järnarbetares förening	1
Maskinistföreningens i Stockholm bibliotek	1
Maskinarbetareföreningens bibliotek (Stockholm)	1
Marinstabens bibliotek	1
Marinens civila tjänstemannaförening (Stockholm)	1
Maria skolbibliotek (Stockholm)	1
Maria kyrkliga ungdomsförening	1
Maria församlings bokförråd (Stockholm)	1
Stockholms läsesalong	1
Föreningen Stockholms lärlingshem	1
Läder-handlare-societeten (Stockholm)	1
Läderhandlare-societeten (Stockholm)	1
Lutherska missionshusets sångkör (Stockholm)	1
Lutherska missionsföreningens söndagsskolebibliotek (Stockholm)	1
Lorénska biblioteket	1
Stockholms lokala samorganisation	1
Sveriges arbetares centralorganisation.	1
Ljusets bröder (Stockholm)	1
Litografiska föreningen (Stockholm)	1
Föreningen Linköpingspojkarna (Stockholm)	1
Liljeholmens stearinfabriks lånebibliotek (Stockholm)	1
Gustaf och Albert Laurins Byggnads- och sparkassefonds bibliotek (Stockholm)	1
Lantmäteriundervisningens geodetiska bibliotek (Stockholm)	1
Landtbruksklubben (Stockholm)	1
Kongl.landtbruks-akademiens fiskerimuseum (Stockholm)	1
Lantbruksakademiens bibliotek (Stockholm)	1
Landstormens minnesfest (Stockholm)	1
Lagberedningen (Stockholm)	1
Stockholms körförbund	1
Stockholms köpmansklubb	1
Kvinnliga kontoristföreningens bibliotek (Stockholm)	1
Kvartettsångareförbundet (Stockholm)	1
Kungsholms västra barnkrubba (Stockholm)	1
Kungsholms skyttegille (Stockholm)	1
Kungsholms skolbibliotek (Stockholm)	1
Kungsholms kyrkas arkiv (Stockholm)	1
Kungsgatan (Stockholm)	1
Kronprinsessan Lovisas vårdanstalt	1
Kronobergs idrottsklubb (Stockholm)	1
Kristliga gymnasistförbundet vid Högre allmänna läroverket å Södermalm (Stockholm)	1
K.F.U.M. Söder (Stockholm)	1
Kristliga föreningen av unge mäns bibliotek (Stockholm)	1
Södra K.F.U.K. (Stockholm)	1
Södra Kristliga föreningen af unga kvinnor (Stockholm)	1
K.F.U.K. (Stockholm)	1
K.F.U.K:s centralförening (Stockholm)	1
Kungl. Krigsvetenskapsakademien.	1
Krigshögskolan	1
Krisgsarkivet (Stockholm)	1
Kooperativa förbundets kamratförenings bibliotek (Stockholm)	1
Stockholms konvalescenthem å Stortorp	1
Stockholms konvalescenthem	1
Kontors- och handelsanställdas förening (Stockholm)	1
Konsumtionsföreningen Stockholm med omnejd	1
Konstnärsringen (Stockholm)	1
Konsthantverkarnas gille (Stockholm)	1
Stockholms konserthus	1
Klara församlingshus (Stockholm)	1
Klara församlingsbibliotek Stockholm	1
Klara folkskolas bibliotek (Stockholm)	1
Föreningen K.H.S. Krigshögskolan (Stockholm)	1
Katarinahissen (Stockholm)	1
Katarina södra skolbibliotek (Stockholm)	1
Katarina sportklubb (Stockholm)	1
Katarina norra skolbibliotek (Stockholm)	1
Katarina församlings bokförråd (Stockholm)	1
Karolinska sjukhuset.	1
Föreningen Karlstadspojkarna (Stockholm)	1
Föreningen Karl Espelund (Stockholm)	1
Karl XV:s minne (Stockholm)	1
Kamrat- och kägelklubben (Stockholm)	1
Stockholms kakelugnsmakarefackförening	1
Stockholms kajak klubb	1
Järnvägsstyrelsens bibliotek	1
Järnvägsmuseum (Stockholm)	1
Jordbrukets utredningsinstitut (Stockholm)	1
Johannes skolbibliotek (Stockholm)	1
Israelitiska litteratursällskapets bibliotek (Stockholm)	1
Intendenturkompaniet (Stockholm)	1
Stockholms intendenturbefäls förening	1
Institutet för halvledarforskning Hafo (Stockholm)	1
Industriverkskommissionen (Stockholm)	1
Industriens utredningsinstitut	1
Immanuelskyrkans ungdomsbibliotek (Stockholm)	1
Iduna-gillet (Stockholm)	1
Stockholms idrottssällskap	1
Idrottsklubben Hermes (Stockholm)	1
Idrottsklubben Hephata	1
Idrottsklubben Elit (Stockholm)	1
Idrottsföreningen Sleipner (Stockholm)	1
Idrotts Föreningen Kamraterna (Stockholm)	1
Idrotts Föreningen Kamraterna Enskede (Stockholm)	1
Samfundet Idoghetens bibliotek (Stockholm)	1
Stockholms högskolas statsvetenskapliga förening	1
Stockholms.	1
Högre realläroverket å Norrmalm.	1
Högre lärarinneseminariet (Stockholm)	1
Högre latinläroverket å Norrmalm.	1
Högre allmänna läroverkets å Östermalm bibliotek (Stockholm)	1
Högre allm. läroverket å Södermalm.	1
Högalidskolan.	1
Högalids socialdemokratiska ungdomsklubb (Stockholm)	1
Hyresgästernas sparkasse- och byggnadsförening (Stockholm)	1
Stockholms husmodersförening	1
Stockholms hotell- och restaurantförening	1
Stockholms hospitals bokförråd	1
Hotel Continental (Stockholm)	1
Gymnastikklubben Hermes (Stockholm)	1
Hedvig Eleonora och Oscars skolbibliotek (Stockholm)	1
Stockholms hantverksförening	1
Föreningen Hantverket (Stockholm)	1
Handelshögskolans i Stockholm studentkår	1
Handelshögskolan i Stockholm	1
Hammarbyleden (Stockholm)	1
Hammarby IF	1
Hallwylska museet (Stockholm)	1
Hallwylska museet	1
Hall- och manufakturrätten (Stockholm)	1
Gymnastiska Central-institutets boksamling (Stockholm)	1
Gustaf Vasa scoutkår (Stockholm)	1
Gustav Vasa församlings bibliotek (Stockholm)	1
Gustav Vasa folkskolas skolbibliotek (Stockholm)	1
Gröndals idrottsklubb (Stockholm)	1
Sällskapet Gröna bordet (Stockholm)	1
Grevesmühlska skolan (Stockholm)	1
Gottlands gille (Stockholm)	1
Gotlands gille (Stockholm)	1
Godtemplarorden (Stockholm)	1
Stockholms golfklubb	1
Föreningen Gnistan (Stockholm)	1
Stockholms glasmästeriidkareförening	1
Glada brunn (Stockholm)	1
Stockholms gasverk	1
Stockholms Gartnersällskaps boksamling	1
Stockholms Gartnersällskap	1
Garnisonssjukhuset.	1
Föreningen Gamla Lundsbergare (Stockholm)	1
Gamla evang.luth. missionsföreningen (Stockholm)	1
Gamla Gardet (Stockholm)	1
Gamla Colonniter (Stockholm)	1
Galleri Tamm (Stockholm)	1
Försvarets civila tjänstemannaförbund.	1
Stockholms församlingsdelegerade.	1
Förmyndarekammarn (Stockholm)	1
Föreningen för välgörenhetens ordnande i Stockholm	1
Föreningens för sömmerskor bibliotek (Stockholm)	1
Föreningen för sjukvård i fattiga hem (Stockholm)	1
Föreningen för bistånd åt lytta och vanföra (Stockholm)	1
Stockholms förenade studentkårer	1
Stockholms färghandlares förening	1
Fälttelegrafkåren. Manskapsbiblioteket (Stockholm)	1
Frälsningsarmén (Stockholms 2:a kår)	1
Frälsningsarmén (Stockholm)	1
Stockholm stads frivilliga skarpskytteförening	1
Frimärksamlareföreningen (Stockholm)	1
Föreningen Frimurarbarnen 1907-1927 (Stockholm)	1
Stockholms fria missionsförsamlings lånebibliotek	1
Stockholms fredsförening	1
Fredrikshovs idrottsförening (Stockholm)	1
Fredhälls sällskapsklubb (Stockholm)	1
Bostadsföreningen Framtiden (Stockholm)	1
Stockholms fotbolldomareklubb	1
Fortifikationsbiblioteket (Stockholm)	1
Fortifikationens officersaspirantskola (Stockholm)	1
Fondbörsen (Stockholm)	1
Stockholms skolor	1
Folkskolor (Stockholm)	1
Stockholms folkskollärarkårs ombudsförsamling	1
Stockholms folkskollärare-förenings boksamling	1
Folkskoleseminariet (Stockholm)	1
Folkdanssällskapet Appel (Stockholm)	1
Folkbildningsförbundets boksamlingar (Stockholm)	1
Kungl. Flottans idrottsförening	1
Stockholms filatelistsällskap	1
Filatelistiska sällskapet (Stockholm)	1
Skytteklubben Femtvåan	1
Sällskapet Februari-gubbarne	1
Farmaceutiska institutets studentkår	1
Kungl. Farmaceutiska institutets bibliotek (Stockholm)	1
Farmaceutiska institutet (Stockholm)	1
Farmaceutiska föreningens boksamling (Stockholm)	1
Aktiebolaget maskinfabriken Excelsiors bibliotek (Stockholm)	1
Stockholms Ev.Luth.missionsförening	1
Eugeniahemmet (Stockholm)	1
Essinge scoutkårer (Stockholm)	1
Föreningen Eskilstunapojkarna	1
L.M.Ericssons verkstadsklubb (Stockholm)	1
Aktiebolaget L.M.Ericsson & C:o.	1
Entomologiska föreningen (Stockholm)	1
Enskede lawn tennis klubb (Stockholm)	1
Enskede biblioteksförenings bibliotek (Stockholm)	1
Engelbrekts skolbibliotek (Stockholm)	1
Engelbrekts församling (Stockholm)	1
Elisabetföreningen (Stockholm)	1
Elektrovärmeinstitutet (Stockholm)	1
Ekonomisk historiska institutet	1
Bostadsföreningen Eken n:r 7	1
Eglise réformée française (Stockholm)	1
Ebeneserförsamlingen (Stockholm)	1
Eastmaninstitutet (Stockholm)	1
Dövstumföreningen (Stockholm)	1
Drottninghuset (Stockholm)	1
Drottninggatan (Stockholm)	1
Dramaten	1
Djurgårdshofs idrottsklubb (Stockholm)	1
Djurgårdens IF	1
Djurgården (Stockholm)	1
Diakonissanstalten i Stockholm	1
Sällskapet D.G.W:s bibliotek (Stockholm)	1
Deutscher Hülfsverein (Stockholm)	1
Deutsche Schule (Stockholm)	1
Deutsche Gesellschaft (Stockholm)	1
De ungas beskydd (Stockholm)	1
Föreningen De gamlas dag (Stockholm)	1
Danviks hospital (Stockholm)	1
Dansk Forening (Stockholm)	1
Stockholms damfrisörmästareförening (Stockholm)	1
Dalaföreningen (Stockholm)	1
Dalaföreningen i Stockholm	1
Dagens nyheters kemigrafers personalklubb (Stockholm)	1
Dagens Nyheters bibliotek (Stockholm)	1
Coopværdie-skeppare-societeten (Stockholm)	1
Sällskapet Concordias bibliotek (Stockholm)	1
C. L. G. G. (Stockholm)	1
Chaufförernas idrottsklubb (Stockholm)	1
Stockholms centralstations sparkasseförening	1
Calle Lådas glada gossar	1
Byggnads-föreningens bibliotek (Stockholm)	1
Brännkyrka kyrkoråd (Stockholm)	1
Föreningen Bromma trädgårdar (Stockholm)	1
Bromma K.F.U.M:s scoutkår (Stockholm)	1
Bromanska kassan.	1
Brage gille (Stockholm)	1
Stockholms borgarskolas bokförråd	1
Boktryckeri-societeten (Stockholm)	1
Stockholms bokbinderairbetareförenings bibliotek	1
Stockholms blomsterhandlareförening	1
Blomkronan (Stockholm)	1
Blanch's konstgalleri (Stockholm)	1
Birkagårdens folkhögskola (Stockholm)	1
Birka manskör (Stockholm)	1
Birka gymnastikförening (Stockholm)	1
Betlehemskyrkan (Stockholm)	1
Bethesda-missionens boksamling (Stockholm)	1
Betelseminariet	1
Betelkapellets söndagsskolas bibliotek (Stockholm)	1
Ynglingaföreningen Betels bibliotek (Stockholm)	1
Beskowska skolans gymnastik- och idrottsförening (Stockholm)	1
Berns salonger	1
Stockholms belysningsverk	1
Bellmans-kören (Stockholm)	1
Sällskapet Bellmans minne	1
Bellevue idrottsklubb (Stockholm)	1
Stockholms barn- och ungdomsbibliotek	1
Barnens dag (Stockholm)	1
Bageriidkareförening (Stockholm)	1
J. Arvedsons gymnastikinstitut (Stockholm)	1
Kungl. artilleri- och ingenjörhögskolans bibliotek (Stockholm)	1
Kungl. Artilleri- och ingeniörshögskolans bibliotek (Stockholm)	1
Armémuseum	1
Arla Coldinu-orden (Stockholm)	1
Arla Coldinu orden (Stockholm)	1
Stockholms stads arbetsinrättning	1
Arbetarnas samaritförening (Stockholm)	1
Stockholms arbetares blåsorkester	1
Stockholms arbetareinstituts bibliotek	1
Stockholms västra arbetareförenings bibliotek	1
Södra arbetareföreningens bibliotek (Stockholm)	1
Stockholms arbetareförenings bibliotek	1
Stiftelsen Arbetarebostadsfonden	1
Andreaskyrkans sångkör (Stockholm)	1
Andra söndagsskolföreningen (Stockholm)	1
Stockholms amatör förening	1
Allmänna valmansförbundet (Stockholm)	1
Allmänna tidningskontoret (Stockholm)	1
Allmänna sjuk- och begravningsföreningen 'De ungas beskydd' (Stockholm)	1
Stockholms allmänna restaurangaktiebolag	1
Stockholms allmänna lawntennisklubb	1
AIK	1
All peoples' association (Stockholm)	1
Albano cykelklubb (Stockholm)	1
Albano båtklubb	1
Akademiska kören (Stockholm)	1
Adolf Fredriks södra folkskolas skolbibliotek (Stockholm)	1
Adolf Fredriks kyrka (Stockholm)	1
Adolf Fredriks församlingsbibliotek (Stockholm)	1
Adolf Fredriks folkskolas lärjungebibliotek (Stockholm)	1
Adolf Fredriks folkhem.	1
Academia (Stockholm)	1
Bromma socialdemokratiska ungdomsklubb	1
Stockholms Stadsfullmäktiges Mjölkhandelskommitté	1
Stockholmsförorternas regionplaneförbund.	1
Stockamöllan Arbetarebiblioteket	1
Stoby församlingsbibliotek	1
Handelsföreningen Hyllinge Stjärnan	1
Stiernspetz'ska släktföreningen	1
Stenstorps kooperative handelsförening	1
Stenkumla folkbibliotek	1
Svenska Stenindustriarbetareförbundet	1
Stenby folkbibliotek	1
Stehags scoutkår	1
Stefans aktiebolag	1
Statsbanornas mästare - och förmans förbund	1
Svenska Statsbanornas lokomotiv förare- och eldareförening	1
Statsbanornas ingenjörsförening	1
Statsarbetens sportsällskap	1
Statistiska kommittén	1
Statens bakteriologiska laboratorium	1
Royal Institute of International Affairs	1
Starby församlingsbibliotek	1
Standardiseringskommittén	1
Nordiska handelsmagasinet	1
Telegrafstyrelsen.	1
Stafsinge ungdomsförenings lånbibliotek	1
Svenska Stadsförbundets kommunalarbetarkommitté	1
Svenska Stadsförbundet	1
SSSR	1
Svenska Spårvägsföreningen	1
Spårvägs-, buss- och förortsbaneföreningen	1
Sparrsätra skolbibliotek	1
Folkets hus (Sparreholm)	1
Sparreholms A.B.F. bibliotek 137	1
Släktförening	1
Finska Sparbanksföreningen	1
Sparbanksförbundet i Finland	1
Spannarps folkbibliotek	1
Svenska Sortimentsbokhandlareföreningen	1
Solvay & C:o	1
Goodtemplarorden (Solvarbo)	1
Solna skytteförening	1
Solna skolors referensbibliotek	1
