original_name	original_date	final_author_id	final_author_birth	final_author_death	Count
Sundgren, Dagny	1905-1966	Sundgren, Dagny (1905-1966)	1905	1966	  17
Cullberg, John	1895-1983	Cullberg, John (1895-1983)	1895	1983	  17
Boberg, Torsten	1892-1957	Boberg, Torsten (1892-1957)	1892	1957	  17
Collijn, Gustaf	1880-1968	Collijn, Gustaf (1880-1968)	1880	1968	  17
Berg, Daniel	1887-1937	Berg, Daniel (1887-1937)	1887	1937	  17
Lundgren, Hjalmar	1867-1934	Lundgren, Hjalmar (1867-1934)	1867	1934	  17
Stolpe, Hjalmar	1841-1905	Stolpe, Hjalmar (1841-1905)	1841	1905	  17
Fredenholm, Axel	1881-1962	Fredenholm, Axel (1881-1962)	1881	1962	  17
Gustafsson, Johan	1889-1967	Gustafsson, Johan (1889-1967)	1889	1967	  17
Walder, Signe	1875-1963	Walder, Signe (1875-1963)	1875	1963	  17
Hoving, Johannes	1868-1954	Hoving, Johannes (1868-1954)	1868	1954	  17
Plutarchos	ca 46-ca 120	Plutarchos, 	NA	NA	  17
Thörnberg, E. H	1873-1961	Thörnberg, E H (1873-1961)	1873	1961	  17
Nelson, Axel	1880-1962	Nelson, Axel (1880-1962)	1880	1962	  17
Öhrvall, Hjalmar	1851-1929.	öhrvall, Hjalmar (1851-1929)	1851	1929	  16
Tallgren, Aarne Michael	1885-1945	Tallgren, Aarne Michael (1885-1945)	1885	1945	  16
Munck af Rosenschöld, Nils Rudolf	1815-1894	Munck Af Rosenschöld, Nils Rudolf (1815-1894)	1815	1894	  16
Molbech, Christian	1783-1857.	Molbech, Christian (1783-1857)	1783	1857	  16
Mechelin, Leo	1839-1914.	Mechelin, Leo (1839-1914)	1839	1914	  16
Engeström, Gustaf von	1738-1813.	Engeström, Gustaf Von (1738-1813)	1738	1813	  16
Ignatius, K. E. F	1837-1909.	Ignatius, K E F (1837-1909)	1837	1909	  16
Ek, Johan Gustaf	1808-1862	Ek, Johan Gustaf (1808-1862)	1808	1862	  16
Ehrenborg, Anna Fredrika	1794-1873	Ehrenborg, Anna Fredrika (1794-1873)	1794	1873	  16
Granfelt, O. Hj	1874-1957.	Granfelt, O Hj (1874-1957)	1874	1957	  16
Forssberg, Edvard August	1848-1902	Forssberg, Edvard August (1848-1902)	1848	1902	  16
Hultin, Arvid	1855-1935	Hultin, Arvid (1855-1935)	1855	1935	  16
Björnstjerna, Magnus	1779-1847.	Björnstjerna, Magnus (1779-1847)	1779	1847	  16
Berndtson, Fredrik	1820-1881	Berndtson, Fredrik (1820-1881)	1820	1881	  16
Aurivillius, Carl	1854-1899.	Aurivillius, Carl (1854-1899)	1854	1899	  16
Finnur Jónsson	1858-1934	Jónsson, Finnur (1858-1934)	1858	1934	  16
Schwerin, Hans Hugold von	1853-1912.	Schwerin, Hans Hugold Von (1853-1912)	1853	1912	  16
Hamberg, Hugo Emanuel	1847-1923.	Hamberg, Hugo Emanuel (1847-1923)	1847	1923	  16
Ekman, Fredrik Laurentz	1830-1890	Ekman, Fredrik Laurentz (1830-1890)	1830	1890	  16
Waldenström, Johan Henning	1877-1972	Waldenström, Johan Henning (1877-1972)	1877	1972	  16
Jäderin, Edvard	1852-1923	Jäderin, Edvard (1852-1923)	1852	1923	  16
Ahnfelt, Arvid	1845-1890	Ahnfelt, Arvid (1845-1890)	1845	1890	  16
Wrangel, Carl Gustaf	1839-1908	Wrangel, Carl Gustaf (1839-1908)	1839	1908	  16
Falkman, Ludvig B	1808-1891	Falkman, Ludvig B (1808-1891)	1808	1891	  16
Dalman, Wilhelm Fredrik	1801-1881.	Dalman, Wilhelm Fredrik (1801-1881)	1801	1881	  16
Baur, Samuel	1768-1832	Baur, Samuel (1768-1832)	1768	1832	  16
Rydelius, Magnus	1676-1742	Rydelius, Magnus (1676-1742)	1676	1742	  16
Janzon, Jonas	1798-1885	Janzon, Jonas (1798-1885)	1798	1885	  16
Knös, Andreas	1721-1799	Knös, Andreas (1721-1799)	1721	1799	  16
Heinrich, Carl Friedrich	1774-1838	Heinrich, Carl Friedrich (1774-1838)	1774	1838	  16
Pratt, Samuel Jackson	1749-1814	Pratt, Samuel Jackson (1749-1814)	1749	1814	  16
Gomez, Madeleine-Angélique de	1684-1770	Gomez, Madeleine-angélique De (1684-1770)	1684	1770	  16
Las Cases, Emmanuel-Augustin-Dieudonné-Joseph	1766-1842	Las Cases, Emmanuel-augustin-dieudonné-joseph (1766-1842)	1766	1842	  16
Palmqvist, Fredrik	1720-1771	Palmqvist, Fredrik (1720-1771)	1720	1771	  16
Rabenius, Lars Georg	1771-1846	Rabenius, Lars Georg (1771-1846)	1771	1846	  16
Berndtson, Bernhard	1729-1804	Berndtson, Bernhard (1729-1804)	1729	1804	  16
Heeren, Arnold Herrmann Ludwig	1760-1842	Heeren, Arnold Herrmann Ludwig (1760-1842)	1760	1842	  16
Simmingsköld, Johan	1748-1796	Simmingsköld, Johan (1748-1796)	1748	1796	  16
Murray, Andreas	1695-1771	Murray, Andreas (1695-1771)	1695	1771	  16
Engeström, Johan	1699-1777	Engeström, Johan (1699-1777)	1699	1777	  16
Schröder, Georg Claes	1714-1773	Schröder, Georg Claes (1714-1773)	1714	1773	  16
Liedbeck, Lars	1707-1762	Liedbeck, Lars (1707-1762)	1707	1762	  16
Cronstrand, Simon Anders	1784-1850	Cronstrand, Simon Anders (1784-1850)	1784	1850	  16
Elvius, Pehr	1660-1718	Elvius, Pehr (1660-1718)	1660	1718	  16
Haller, Albrecht von	1708-1777	Haller, Albrecht Von (1708-1777)	1708	1777	  16
Schröderheim, Elis	1747-1795	Schröderheim, Elis (1747-1795)	1747	1795	  16
Gullander, Anders Peter	1779-1862	Gullander, Anders Peter (1779-1862)	1779	1862	  16
Ekholm, Erik	1716-1784	Ekholm, Erik (1716-1784)	1716	1784	  16
Wallin, Carl	1727-1803	Wallin, Carl (1727-1803)	1727	1803	  16
Rudbeck, Thure Gustaf	1714-1786	Rudbeck, Thure Gustaf (1714-1786)	1714	1786	  16
Chydenius, Anders	1729-1803	Chydenius, Anders (1729-1803)	1729	1803	  16
Adolf Fredrik	1710-1771	Fredrik, Adolf (1710-1771)	1710	1771	  16
Laurel, Lars	1705-1793	Laurel, Lars (1705-1793)	1705	1793	  16
Modeer, Adolph	1739-1799	Modeer, Adolph (1739-1799)	1739	1799	  16
Wallenberg, Marcus	1774-1833	Wallenberg, Marcus (1774-1833)	1774	1833	  16
Liljegren, Johan Gustaf	1791-1837	Liljegren, Johan Gustaf (1791-1837)	1791	1837	  16
Segerstedt, Albrecht Julius	1763-1815	Segerstedt, Albrecht Julius (1763-1815)	1763	1815	  16
Nestius, Fredrik Bogislaus	1783-1829	Nestius, Fredrik Bogislaus (1783-1829)	1783	1829	  16
Holmgren, Wilhelm Fabian	1800-47	Holmgren, Wilhelm Fabian (1800-1847)	1800	1847	  16
Kullberg, Anders af	1771-1851	Kullberg, Anders Af (1771-1851)	1771	1851	  16
Aurén, Pehr	1761-1842	Aurén, Pehr (1761-1842)	1761	1842	  16
Akrell, Carl Fredrik	1779-1868	Akrell, Carl Fredrik (1779-1868)	1779	1868	  16
Roos, Axel Eric	1684-1765	Roos, Axel Eric (1684-1765)	1684	1765	  16
Schlegel, August Wilhelm	1767-1845	Schlegel, August Wilhelm (1767-1845)	1767	1845	  16
Kullberg, Herman Anders	1772-1834	Kullberg, Herman Anders (1772-1834)	1772	1834	  16
Dunckel, Dorothea	1799-1878	Dunckel, Dorothea (1799-1878)	1799	1878	  16
Topp, Peter	1787-1869	Topp, Peter (1787-1869)	1787	1869	  16
Dahlander, Gustaf Robert	1834-1903	Dahlander, Gustaf Robert (1834-1903)	1834	1903	  16
Hellberg, Helle	1884-1980	Hellberg, Helle (1884-1980)	1884	1980	  16
Erdmann, Nils	1860-1948	Erdmann, Nils (1860-1948)	1860	1948	  16
Cederberg, Björn	f. 1860.	Cederberg, Björn (1860-NA)	1860	NA	  16
Schröderheim, Elis	1863-1937	Schröderheim, Elis (1863-1937)	1863	1937	  16
Sand, George	1804-1876	Sand, George (1804-1876)	1804	1876	  16
Personne, John	1849-1926	Personne, John (1849-1926)	1849	1926	  16
Lasse-Maja	1785-1845	Lasse-maja,  (1785-1845)	1785	1845	  16
Karlgren, Anton	1882-1973	Karlgren, Anton (1882-1973)	1882	1973	  16
Nerman, Gustaf	1827-1913	Nerman, Gustaf (1827-1913)	1827	1913	  16
Angered-Strandberg, Hilma	1855-1927	Angered-strandberg, Hilma (1855-1927)	1855	1927	  16
Klemming, Gustaf Edvard	1823-1893	Klemming, Gustaf Edvard (1823-1893)	1823	1893	  16
Aldén, Gustaf A	1852-1927	Aldén, Gustaf A (1852-1927)	1852	1927	  16
Fogelström, Per Anders	1917-1998	Fogelström, Per Anders (1917-1998)	1917	1998	  16
Lyttkens, Ivar Adolf	1844-1936	Lyttkens, Ivar Adolf (1844-1936)	1844	1936	  16
Langlet, Mathilda	1832-1904	Langlet, Mathilda (1832-1904)	1832	1904	  16
Höglund, Zeth	1884-1956.	Höglund, Zeth (1884-1956)	1884	1956	  16
Mill, John Stuart	1806-1873	Mill, John Stuart (1806-1873)	1806	1873	  16
Ring, Herman A	1859-1927	Ring, Herman A (1859-1927)	1859	1927	  16
Post, Rikard von	1864-1939	Post, Rikard Von (1864-1939)	1864	1939	  16
Arnell, Hampus Wilhelm	1848-1932	Arnell, Hampus Wilhelm (1848-1932)	1848	1932	  16
Euripides	ca 480-406 f. Kr.	Euripides, 	NA	NA	  16
Schotte, Gunnar	1874-1925	Schotte, Gunnar (1874-1925)	1874	1925	  16
Lamm, Carl Johan	1902-1981	Lamm, Carl Johan (1902-1981)	1902	1981	  16
Linnankoski, Johannes	1869-1913	Linnankoski, Johannes (1869-1913)	1869	1913	  16
Tengroth, Birgit	1915-1983	Tengroth, Birgit (1915-1983)	1915	1983	  16
Castrén, Gunnar	1878-1959	Castrén, Gunnar (1878-1959)	1878	1959	  16
Shute, Nevil	1899-1960	Shute, Nevil (1899-1960)	1899	1960	  16
Setterlind, Bo	1923-1991	Setterlind, Bo (1923-1991)	1923	1991	  16
Welin, Sanfrid	1855-1954.	Welin, Sanfrid (1855-1954)	1855	1954	  16
Malmberg, Ernst	1867-1960	Malmberg, Ernst (1867-1960)	1867	1960	  16
Rousseau, Jean-Jacques	1712-1778	Rousseau, Jean-jacques (1712-1778)	1712	1778	  16
Lindbom, Tage	1909-2001	Lindbom, Tage (1909-2001)	1909	2001	  16
Peterson, Hans	1922-	Peterson, Hans (1922-NA)	1922	NA	  16
Wärenstam, Eric	1905-1973	Wärenstam, Eric (1905-1973)	1905	1973	  16
Brattström, Inger	1920-	Brattström, Inger (1920-NA)	1920	NA	  16
Törnblom, Folke H	1908-2001	Törnblom, Folke H (1908-2001)	1908	2001	  16
Leblanc, Maurice	1864-1941	Leblanc, Maurice (1864-1941)	1864	1941	  16
Sommarin, Emil	1874-1955	Sommarin, Emil (1874-1955)	1874	1955	  16
Sjögren, Peder	1905-1966	Sjögren, Peder (1905-1966)	1905	1966	  16
Salminen, Sally	1906-1976	Salminen, Sally (1906-1976)	1906	1976	  16
Malmsten, Carl	1888-1972	Malmsten, Carl (1888-1972)	1888	1972	  16
Granér, Cyrus	1870-1937	Granér, Cyrus (1870-1937)	1870	1937	  16
Simenon, Georges	1903-1989	Simenon, Georges (1903-1989)	1903	1989	  16
Purucker, G. de	1874-1942.	Purucker, G De (1874-1942)	1874	1942	  16
Werfel, Franz	1890-1945	Werfel, Franz (1890-1945)	1890	1945	  16
Uhlén, Axel	1885-1971	Uhlén, Axel (1885-1971)	1885	1971	  16
Freuchen, Peter	1886-1957	Freuchen, Peter (1886-1957)	1886	1957	  16
Forss, Harald	1911-1996	Forss, Harald (1911-1996)	1911	1996	  16
Carr, John Dickson	1906-1977	Carr, John Dickson (1906-1977)	1906	1977	  16
Holmstrand, Nils	1902-1990	Holmstrand, Nils (1902-1990)	1902	1990	  16
Gide, André	1869-1951	Gide, André (1869-1951)	1869	1951	  16
Fallada, Hans	1893-1947	Fallada, Hans (1893-1947)	1893	1947	  16
Booth, William	1829-1912	Booth, William (1829-1912)	1829	1912	  16
Boberg, Ferdinand	1860-1946	Boberg, Ferdinand (1860-1946)	1860	1946	  16
Belfrage, Kurt	1878-1951	Belfrage, Kurt (1878-1951)	1878	1951	  16
Andersson, Edgar Paul	1895-1990	Andersson, Edgar Paul (1895-1990)	1895	1990	  16
Kaselli, John	1875-	Kaselli, John (1875-NA)	1875	NA	  16
Mässing, David	1907-	Mässing, David (1907-NA)	1907	NA	  16
Langlet, Valdemar	1872-1960	Langlet, Valdemar (1872-1960)	1872	1960	  16
Sjöberg, Fredrik	1884-	Sjöberg, Fredrik (1884-NA)	1884	NA	  16
Sillén, Oskar	1883-1965.	Sillén, Oskar (1883-1965)	1883	1965	  16
Rodhe, Edvard Herman	1845-1932	Rodhe, Edvard Herman (1845-1932)	1845	1932	  16
Olsson, Knut	1907-1986	Olsson, Knut (1907-1986)	1907	1986	  16
Nilsson, Per	1874-1948.	Nilsson, Per (1874-1948)	1874	1948	  16
Nilsson, Ada	1872-1964	Nilsson, Ada (1872-1964)	1872	1964	  16
Sanden, Gabriel	1885-1933	Sanden, Gabriel (1885-1933)	1885	1933	  16
Neander-Nilsson, Sanfrid	1898-1950	Neander-nilsson, Sanfrid (1898-1950)	1898	1950	  16
Moberg, Axel	1872-1955	Moberg, Axel (1872-1955)	1872	1955	  16
Milow, Cecilia	1856-1946	Milow, Cecilia (1856-1946)	1856	1946	  16
Köhler, Hilding	1888-1982	Köhler, Hilding (1888-1982)	1888	1982	  16
Löwegren, Gunnar	1881-1958	Löwegren, Gunnar (1881-1958)	1881	1958	  16
Lindquist, Harry	1905-1989	Lindquist, Harry (1905-1989)	1905	1989	  16
Larsson, Karl	1868-1952	Larsson, Karl (1868-1952)	1868	1952	  16
Landin, Gustaf	1880-1958.	Landin, Gustaf (1880-1958)	1880	1958	  16
Gustavsson, Alvar	1902-1980	Gustavsson, Alvar (1902-1980)	1902	1980	  16
Åberg, Nils	1888-1957	åberg, Nils (1888-1957)	1888	1957	  16
Wirgin, Germund	1868-1939	Wirgin, Germund (1868-1939)	1868	1939	  16
Moberg, Gustaf	1875-1961	Moberg, Gustaf (1875-1961)	1875	1961	  16
Öhrvall, Hjalmar	1851-1929	öhrvall, Hjalmar (1851-1929)	1851	1929	  16
Söderholm, Gustaf Emil	1871-1943.	Söderholm, Gustaf Emil (1871-1943)	1871	1943	  16
Magnusson, Nils H	1890-1976	Magnusson, Nils H (1890-1976)	1890	1976	  16
Borgquist, W	f. 1882	Borgquist, W (1882-NA)	1882	NA	  16
Sudermann, Hermann	1857-1928	Sudermann, Hermann (1857-1928)	1857	1928	  16
Lizell, Gustaf	1874-1937	Lizell, Gustaf (1874-1937)	1874	1937	  16
Kylin, Eskil	1889-1975.	Kylin, Eskil (1889-1975)	1889	1975	  16
Johansson, Johan Erik	1862-1938	Johansson, Johan Erik (1862-1938)	1862	1938	  16
Enström, Axel F	1875-1948	Enström, Axel F (1875-1948)	1875	1948	  16
Hoppe, Ragnar	1885-1967	Hoppe, Ragnar (1885-1967)	1885	1967	  16
Henty, George Alfred	1832-1902	Henty, George Alfred (1832-1902)	1832	1902	  16
Gummerus, Edvard Robert	1905-1991	Gummerus, Edvard Robert (1905-1991)	1905	1991	  16
Granholm, Hjalmar	1900-1972	Granholm, Hjalmar (1900-1972)	1900	1972	  16
Stabell, Wilhelm Winsnes	1904-1959	Stabell, Wilhelm Winsnes (1904-1959)	1904	1959	  16
Fries, Thore C. E	1886-1930	Fries, Thore C E (1886-1930)	1886	1930	  16
Dhejne, Hans	1891-1986	Dhejne, Hans (1891-1986)	1891	1986	  16
Dahl, Carl G	1875-1959.	Dahl, Carl G (1875-1959)	1875	1959	  16
Chesterton, G. K	1874-1936.	Chesterton, G K (1874-1936)	1874	1936	  16
Bäckmann, Ida	1867-1950	Bäckmann, Ida (1867-1950)	1867	1950	  16
Andersson, Gunnar	1865-1928	Andersson, Gunnar (1865-1928)	1865	1928	  16
Anderberg, Rudolf	1892-1955	Anderberg, Rudolf (1892-1955)	1892	1955	  16
Alm, Gunnar	1889-1961	Alm, Gunnar (1889-1961)	1889	1961	  16
Tegen, Einar	1884-1965	Tegen, Einar (1884-1965)	1884	1965	  16
Paulsson, Gregor	1889-1977	Paulsson, Gregor (1889-1977)	1889	1977	  16
Kilström, Bengt Ingmar	1922-2006	Kilström, Bengt Ingmar (1922-2006)	1922	2006	  16
Blomberg, Gustav	1889-1949	Blomberg, Gustav (1889-1949)	1889	1949	  16
Sundbeck, Carl	1865-1927	Sundbeck, Carl (1865-1927)	1865	1927	  16
Flodmark, Johan	1837-1927	Flodmark, Johan (1837-1927)	1837	1927	  16
Palme, Sven Ulric	1912-1977	Palme, Sven Ulric (1912-1977)	1912	1977	  16
Boëthius, Bertil	1885-1974	Boëthius, Bertil (1885-1974)	1885	1974	  16
Montgomery, Arthur	1889-1976	Montgomery, Arthur (1889-1976)	1889	1976	  16
De Geer, Gerard	1889-1980	De Geer, Gerard (1889-1980)	1889	1980	  16
Ekström, Gunnar	1893-1990	Ekström, Gunnar (1893-1990)	1893	1990	  16
Holmberg, Arne	1889-1966	Holmberg, Arne (1889-1966)	1889	1966	  16
Åhlander, Fredrik Esaias	1879-1952.	åhlander, Fredrik Esaias (1879-1952)	1879	1952	  16
Tanner, Väinö	1881-1948	Tanner, Väinö (1881-1948)	1881	1948	  15
Sjöstedt, Yngve	1866-1948.	Sjöstedt, Yngve (1866-1948)	1866	1948	  15
Olsson, Karl Gustaf	1862-1939	Olsson, Karl Gustaf (1862-1939)	1862	1939	  15
Möller, Axel	1830-1896	Möller, Axel (1830-1896)	1830	1896	  15
Mankell, Abraham	1802-1868	Mankell, Abraham (1802-1868)	1802	1868	  15
Gershwin, George	1898-1937	Gershwin, George (1898-1937)	1898	1937	  15
Munch, Peter Andreas	1810-1863	Munch, Peter Andreas (1810-1863)	1810	1863	  15
Lloyd, Llewellyn	1792-1876	Lloyd, Llewellyn (1792-1876)	1792	1876	  15
Hellant, Anders	1717-89	Hellant, Anders (1717-1789)	1717	1789	  15
Boman, Eric	1867-1924	Boman, Eric (1867-1924)	1867	1924	  15
Berg, Ruben G:son	1876-1948.	Berg, Ruben G:son (1876-1948)	1876	1948	  15
Bergsten, Erik	1854-1921	Bergsten, Erik (1854-1921)	1854	1921	  15
Forsius, Sigfrid Aron	ca 1550-ca 1624	Forsius, Sigfrid Aron (1550-1624)	1550	1624	  15
Bonsdorff, Carl von	1862-1951.	Bonsdorff, Carl Von (1862-1951)	1862	1951	  15
Bang, Ivar	1869-1918	Bang, Ivar (1869-1918)	1869	1918	  15
Dahlström, Anders	1806-1869	Dahlström, Anders (1806-1869)	1806	1869	  15
Afzelius, Fredrik Georg	1812-1896	Afzelius, Fredrik Georg (1812-1896)	1812	1896	  15
Strandberg, Carl	1859-1936	Strandberg, Carl (1859-1936)	1859	1936	  15
Kleen, Emil	1847-1923	Kleen, Emil (1847-1923)	1847	1923	  15
Linder, Nils	1835-1904	Linder, Nils (1835-1904)	1835	1904	  15
Holmgren, Frithiof	1831-1897	Holmgren, Frithiof (1831-1897)	1831	1897	  15
Ribbing, Sigurd	1816-1899	Ribbing, Sigurd (1816-1899)	1816	1899	  15
Tegnér, Esaias	1843-1928	Tegnér, Esaias (1843-1928)	1843	1928	  15
Bäckström, Edvard	1841-1886	Bäckström, Edvard (1841-1886)	1841	1886	  15
Borelius, Johan Jakob	1823-1909	Borelius, Johan Jakob (1823-1909)	1823	1909	  15
Lindblad, Johan Christofer	1799-1876	Lindblad, Johan Christofer (1799-1876)	1799	1876	  15
Delldén, Carl Olof	1800-1854	Delldén, Carl Olof (1800-1854)	1800	1854	  15
Bergman, Johan Magnus	1792-1867	Bergman, Johan Magnus (1792-1867)	1792	1867	  15
Grafström, Anders	1790-1870	Grafström, Anders (1790-1870)	1790	1870	  15
Ramus, Jonas	1649-1718	Ramus, Jonas (1649-1718)	1649	1718	  15
Berch, Carl Reinhold	1706-1777	Berch, Carl Reinhold (1706-1777)	1706	1777	  15
Krook, Samuel	1661-1716	Krook, Samuel (1661-1716)	1661	1716	  15
Klint, Gustaf af	1771-1840	Klint, Gustaf Af (1771-1840)	1771	1840	  15
Kristina	1626-1689	Kristina,  (1626-1689)	1626	1689	  15
Miller, Johann Peter	1725-1789	Miller, Johann Peter (1725-1789)	1725	1789	  15
Fischerström, Johan	1735-1796	Fischerström, Johan (1735-1796)	1735	1796	  15
Lehnberg, Magnus	1758-1808	Lehnberg, Magnus (1758-1808)	1758	1808	  15
Evensson, David	1699-1750	Evensson, David (1699-1750)	1699	1750	  15
Hedborn, Samuel	1783-1849	Hedborn, Samuel (1783-1849)	1783	1849	  15
Faxe, Arvid	1733-1793	Faxe, Arvid (1733-1793)	1733	1793	  15
Melanderhielm, Daniel	1726-1810	Melanderhielm, Daniel (1726-1810)	1726	1810	  15
Asp, Matthias	1696-1763	Asp, Matthias (1696-1763)	1696	1763	  15
Wallenstråle, Martin Georg	1733-1807	Wallenstråle, Martin Georg (1733-1807)	1733	1807	  15
Frondin, Elias	1686-1761	Frondin, Elias (1686-1761)	1686	1761	  15
Bonde, Gustaf	1682-1764	Bonde, Gustaf (1682-1764)	1682	1764	  15
Wilde, Jacob	1679-1755	Wilde, Jacob (1679-1755)	1679	1755	  15
Schwerin, Fredrik Bogislaus von	1764-1834	Schwerin, Fredrik Bogislaus Von (1764-1834)	1764	1834	  15
Mallén, Elias Emanuel	1783-1863	Mallén, Elias Emanuel (1783-1863)	1783	1863	  15
Flintenberg, Johan David	1762-1819	Flintenberg, Johan David (1762-1819)	1762	1819	  15
Biörner, Eric Julius	1696-1750	Biörner, Eric Julius (1696-1750)	1696	1750	  15
Frietzcky, Clas	1727-1803	Frietzcky, Clas (1727-1803)	1727	1803	  15
Stenbock, Magnus	1665-1717	Stenbock, Magnus (1665-1717)	1665	1717	  15
Nordforss, Carl Gustaf	1763-1832	Nordforss, Carl Gustaf (1763-1832)	1763	1832	  15
Ekelund, Peter Petersson	1756-1819	Ekelund, Peter Petersson (1756-1819)	1756	1819	  15
Metastasio, Pietro	1698-1782	Metastasio, Pietro (1698-1782)	1698	1782	  15
Livijn, Clas	1781-1844	Livijn, Clas (1781-1844)	1781	1844	  15
Envallsson, Carl Magnus	1756-1806	Envallsson, Carl Magnus (1756-1806)	1756	1806	  15
Roth, Sven Olof	verksam 1880-1905	Roth, Sven Olof (1880-1905)	1880	1905	  15
Larsson, Leon	1883-1922	Larsson, Leon (1883-1922)	1883	1922	  15
Selldén, Hjalmar	1849-1922	Selldén, Hjalmar (1849-1922)	1849	1922	  15
Martin, Carl Roland	1843-1925	Martin, Carl Roland (1843-1925)	1843	1925	  15
Lindfors, Otto	1852-1909	Lindfors, Otto (1852-1909)	1852	1909	  15
Jacobson, Harald	1863-1913	Jacobson, Harald (1863-1913)	1863	1913	  15
Runeberg, Nino	1874-1934	Runeberg, Nino (1874-1934)	1874	1934	  15
Lange, Ina	1846-1930	Lange, Ina (1846-1930)	1846	1930	  15
Geijer, Per Adolf	1841-1919	Geijer, Per Adolf (1841-1919)	1841	1919	  15
Landberg, Carlo	1848-1924	Landberg, Carlo (1848-1924)	1848	1924	  15
Lampa, Sven	1839-1914	Lampa, Sven (1839-1914)	1839	1914	  15
Knigge, Adolph von	1752-1796.	Knigge, Adolph Von (1752-1796)	1752	1796	  15
Nilsson, Emil	1844-1927	Nilsson, Emil (1844-1927)	1844	1927	  15
Uddgren, Gustaf	1865-1927	Uddgren, Gustaf (1865-1927)	1865	1927	  15
Kindblad, Karl Eduard	1807-1892	Kindblad, Karl Eduard (1807-1892)	1807	1892	  15
Mannerfelt, Otto	1852-1924	Mannerfelt, Otto (1852-1924)	1852	1924	  15
Lunell, Lars	1858-1935	Lunell, Lars (1858-1935)	1858	1935	  15
Lindroth, Ludvig	1845-1931	Lindroth, Ludvig (1845-1931)	1845	1931	  15
Lindblad, Carl Severin	1867-1939	Lindblad, Carl Severin (1867-1939)	1867	1939	  15
Langenskjöld, Greta	1889-1975	Langenskjöld, Greta (1889-1975)	1889	1975	  15
Högdahl, Thor	1879-1931	Högdahl, Thor (1879-1931)	1879	1931	  15
Pallin, Johan Rudolf	1830-1910	Pallin, Johan Rudolf (1830-1910)	1830	1910	  15
Nyström, Maria	1854-	Nyström, Maria (1854-NA)	1854	NA	  15
Nyblæus, Axel	1821-1899	Nyblæus, Axel (1821-1899)	1821	1899	  15
Lindroth, Hjalmar	1878-1947	Lindroth, Hjalmar (1878-1947)	1878	1947	  15
Sterner, Mauritz	1869-1931	Sterner, Mauritz (1869-1931)	1869	1931	  15
Zackrisson, Edvard	1898-1966	Zackrisson, Edvard (1898-1966)	1898	1966	  15
Wahlén, Ingvar	1925-1989	Wahlén, Ingvar (1925-1989)	1925	1989	  15
Gogolʹ, Nikolaj Vasilʹevič	1809-1852	Gogolʹ, Nikolaj Vasilʹevič (1809-1852)	1809	1852	  15
Liljencrantz, Wilhelm	1894-1963	Liljencrantz, Wilhelm (1894-1963)	1894	1963	  15
Parland, Ralf	1914-1995	Parland, Ralf (1914-1995)	1914	1995	  15
Gadolin, Carl Axel Johan	1898-1972	Gadolin, Carl Axel Johan (1898-1972)	1898	1972	  15
Lessing, Gotthold Ephraim	1729-1781	Lessing, Gotthold Ephraim (1729-1781)	1729	1781	  15
Lindin, Ester	1890-1991	Lindin, Ester (1890-1991)	1890	1991	  15
Lindhè, Curt	1908-1995	Lindhè, Curt (1908-1995)	1908	1995	  15
Hellsing, Lennart	1919-	Hellsing, Lennart (1919-NA)	1919	NA	  15
Ekström, Per Olof	1926-1981	Ekström, Per Olof (1926-1981)	1926	1981	  15
Boccaccio, Giovanni	1313-1375	Boccaccio, Giovanni (1313-1375)	1313	1375	  15
Bie, Nils	1911-1986.	Bie, Nils (1911-1986)	1911	1986	  15
Andersson, Charles John	1827-1867	Andersson, Charles John (1827-1867)	1827	1867	  15
Vising, Johan	1855-1942	Vising, Johan (1855-1942)	1855	1942	  15
Burnett, Frances Hodgson	1849-1924	Burnett, Frances Hodgson (1849-1924)	1849	1924	  15
Tandberg, John	1896-1968	Tandberg, John (1896-1968)	1896	1968	  15
Söderberg, Sten	1908-1981	Söderberg, Sten (1908-1981)	1908	1981	  15
Söderling-Brydolf, Christina	1911-1999	Söderling-brydolf, Christina (1911-1999)	1911	1999	  15
Nyberg, Paul	1889-1968	Nyberg, Paul (1889-1968)	1889	1968	  15
Jorpes, Erik	1894-1973	Jorpes, Erik (1894-1973)	1894	1973	  15
Geijer, Reinhold	1849-1922	Geijer, Reinhold (1849-1922)	1849	1922	  15
Svedelius, Nils	1873-1960.	Svedelius, Nils (1873-1960)	1873	1960	  15
Sandblad, Nils Gösta	1910-1963	Sandblad, Nils Gösta (1910-1963)	1910	1963	  15
Åsbrink, Gustav	1867-1935	åsbrink, Gustav (1867-1935)	1867	1935	  15
Wodehouse, P. G	1881-1975.	Wodehouse, P G (1881-1975)	1881	1975	  15
Wennström, Adrian	1905-1976	Wennström, Adrian (1905-1976)	1905	1976	  15
