author	author_gender	Count
Sandblad-jerdén, Anna (1884-NA)	ambiguous	   1
Sandblad, Anders Henrik (1821-1896)	male	   1
Sandblad, Nils	male	   2
Sandblad, Nils Gösta (1910-1963)	male	   1
Sandegren, Jacob (1766-1841)	NA	   1
Sandegren, Paul (1887-1972)	ambiguous	   1
Sandekull, Stig	male	   1
Sandel, Andreas (1671-1744)	ambiguous	   1
Sandel, Cora (1880-1974)	NA	   1
Sandel, Maria (1870-1927)	ambiguous	   1
Sandelin, Carl Fredrik (1925-NA)	ambiguous	   1
Sandelin, Ellen Beata Elisabet	ambiguous	   1
Sandelin, Folke	male	   1
Sandelius, David	ambiguous	   1
Sandell, Erik	ambiguous	   1
Sandels, Samuel (1724-1784)	NA	   1
Sandén, John (1887-1952)	NA	   1
Sandén, Sven-olof	male	   1
Sander, Fredrik (1828-1900)	male	   1
Sandfeld, Kristian	ambiguous	   1
Sandgren, C E	NA	   1
Sandgren, Gustav (1904-1983)	NA	   3
Sandholm, åke (1920-NA)	NA	   1
Sandin, Axel (1860-1947)	NA	   1
Sandklef, Albert (1893-1990)	NA	   1
Sandler, Rickard (1884-1964)	male	   2
Sandström, Albin	NA	   1
Sandström, Arne Eld (1905-2001)	ambiguous	   1
Sandström, Emil (1891-1948)	NA	   1
Sandström, Gudrun (1923-NA)	NA	   1
Sandström, Gustav Vilhelm Leonard	ambiguous	   1
Sandström, K Gustaf A (1895-1983)	male	   1
Sandvei, Marius	NA	   1
Sandwall-bergström, Martha (1913-2000)	ambiguous	   3
Sandzén, C G	NA	   1
Sandzén, Carl Gustaf (1823-1894)	ambiguous	   1
Sangster, Margaret	ambiguous	   1
Santesson, Berndt Harder (1776-1862)	male	   1
Santesson, Carl Gustaf (1862-1939)	ambiguous	   2
Santesson, Nils E (1873-1960)	male	   1
Santmann, Heinrich (1586-1639)	NA	   1
Saraste, J B	NA	   1
Sarauw, Georg (1862-1928)	ambiguous	   2
Sarcovius, Johannes (1672-1731)	male	   1
Särlvik, Bo (1928-1998)	ambiguous	   1
Särner, John	NA	   2
Saroyan, William (1908-1981)	ambiguous	   1
Sartre, Jean-paul (1905-1980)	male	   2
Säterstrand, B	NA	   1
Sätherberg, Herman (1812-1897)	NA	   1
Säve-söderbergh, Gunnar (1910-1948)	ambiguous	   1
Säve, Per Arvid (1811-1887)	NA	   1
Savonarola, Girolamo (1452-1498)	male	   1
Säwe, Johan Adolf (1800-1873)	ambiguous	   1
Sawela, Johan Herman	ambiguous	   1
Saxegaard, Annik (1905-1990)	female	   2
Saxén, Gustav	NA	   1
Saxén, Ralf (1868-1932)	NA	   1
Saxon, Johan Lindström (1859-1935)	ambiguous	   9
Saxon, Lars (1900-1950)	NA	   2
Saxton, Mark	ambiguous	   1
Sayers, Dorothy L (1893-1957)	NA	   3
Sayles, Harold F	NA	   1
Scarry, Patricia M (1924-NA)	ambiguous	   1
Schadewitz, L	NA	   1
Schaeffer, Jacob Christian (1718-1790)	ambiguous	   2
Schäfer, Dietrich	ambiguous	   1
Schaffer, Karl	NA	   1
Schäffle, Albert E F	NA	   1
Schager, Ingeborg (1872-1947)	female	   1
Schagerström, August Fredrik	ambiguous	   1
Schandorph, Sophus (1836-1901)	male	   1
Schantz, Adelaide (1903-1970)	NA	   1
Schantz, Carl Ludvig Von (1681-1734)	ambiguous	   1
Schantz, Gustaf Von (1775-1847)	ambiguous	   7
Scharp, Märta (1891-NA)	NA	   1
Schartau, Henric (1757-1825)	male	   2
Schartau, Sigurd (1878-1940)	NA	   2
Schauerte, Franz	NA	   1
Schauffler, Theodor	male	   1
Schauman, Fridolf	NA	   1
Schauman, Georg	ambiguous	   1
Schauman, Henrik	male	   1
Schaumann, Jörgen	NA	   1
Schaumann, Julius Ossian	male	   1
Schedvin, Johan (1727-1787)	ambiguous	   1
Schéel, Fritz	male	   1
Scheele, Carl Von	ambiguous	   1
Scheele, Carl Wilhelm (1742-1786)	ambiguous	   1
Scheele, Knut Henning Gezelius Von (1838-1920)	ambiguous	   1
Scheffer, C Gunnar U (1909-1981)	ambiguous	   1
Scheffer, Carl Fredrik (1715-1786)	ambiguous	   2
Scheffer, Henric Theophilus (1710-1759)	male	   1
Schefferus, Johannes (1621-1679)	male	   2
Scheiding, Hans Christoffer Von (1669-NA)	ambiguous	   1
Schelin, P Er Er Ik	ambiguous	   1
Scheller, Immanuel Johann Gerhard (1735-1803)	ambiguous	   1
Scheller, Joh Ann Gerhard	male	   1
Schelling, Friedrich Von (1775-1854)	ambiguous	   1
Schenberg, Johannes Petri (1730-NA)	male	   1
Schendel, Arthur Van	ambiguous	   1
Schenholm, Fredrik	male	   1
Schenson, Emma	ambiguous	   1
Schenström, Anna (1884-1969)	ambiguous	   2
Schenström, Carl Ferd Inand	ambiguous	   1
Scher-erz, Sigismund (1584-1639)	male	   1
Scherdinger, Andreas (1600-NA)	ambiguous	   1
Schermann, Rafael	ambiguous	   1
Scherzer, Johann Adam (1628-1683)	ambiguous	   1
Scheutz, Georg (1785-1873)	ambiguous	   1
Scheutz, Torsten (1909-2004)	male	   4
Schevenius, Gunnar Lorentz (1747-1809)	ambiguous	   1
Schewen, Johan Jacob Von	ambiguous	   1
Schibbye, Einar	NA	   1
Schiff-drost, M A	NA	   1
Schildener, Carl	ambiguous	   1
Schildknecht, Margrit Burri-studhalter	female	   1
Schildt, Runar (1888-1925)	male	   3
Schill, Carl (1890-1954)	ambiguous	   1
Schillander, Hugo	NA	   1
Schiller, Axel Lewton (1829-1907)	male	   1
Schiller, Friedrich Von (1759-1805)	ambiguous	   5
Schiller, Harald (1898-1982)	male	   2
Schiött, Emil (1859-1920)	NA	   1
Schippel, Max	ambiguous	   1
Schjelderup, Harald (1895-1974)	male	   1
Schjerfbeck, M Agnus Edvard	male	   1
Schlabow, Karl	NA	   1
Schlegel, Bernhard (1838-1896)	male	   1
Schlegel, Friedrich (1772-1829)	male	   1
Schlegel, J Ohan F Rederik W Ilhelm	male	   1
Schleich, Carl Ludwig (1859-1922)	ambiguous	   1
Schlesinger, Ernst A	NA	   1
Schlözer, Kurd Von	ambiguous	   1
Schlyter, C Arl O Skar	ambiguous	   1
Schlyter, Carl Johan (1795-1888)	ambiguous	   1
Schlyter, Gustaf Ragnar (1845-1927)	male	   1
Schlyter, Karl (1879-1959)	NA	   1
Schlyter, Ragnar (1890-1954)	NA	   2
Schmerl, Wilhelm Seb	male	   1
Schmidt-phiseldeck, Conrad Georg Friedrich Elias Von (1770-1832)	ambiguous	   1
Schmidt, Adolf	male	   1
Schmidt, Anders Niklas	male	   1
Schmidt, E	NA	   1
Schmidt, G Eorg B Enno	NA	   1
Schmidt, Hans (1873-1931)	NA	   1
Schmidt, L G	NA	   1
Schmidt, Sixten	male	   1
Schmidt, W J	NA	   1
Schmiterlöw, Henning Christian (1754-1813)	ambiguous	   2
Schmölders, Günter	NA	   1
Schnee, G Otthilf H Einrich	NA	   1
Schneider, Benjamin Gottlieb (NA-1738)	ambiguous	   1
Schnell, Ivar (1904-1993)	NA	   4
Schnitt, Astrid	female	   1
Schnittger, Bror (1882-1924)	male	   2
Schnitzler, Arthur (1862-1931)	NA	   3
Schnorr Von Carolsfeld, Julius (1794-1872)	NA	   1
Schoener, Reinhold	male	   1
Schoenfeld, H	NA	   1
Schoerbing, Carl Magnus (1754-1829)	ambiguous	   1
Scholander, Fredrik Wilhelm (1816-1881)	male	   2
Scholder, Charles	ambiguous	   1
Schöldström, Birger (1840-1910)	NA	   1
Schomerus, Hilko Wiardo (1879-1945)	NA	   1
Schomerus, Petrus Andreæ (1607-1660)	male	   2
Schönbeck, Christian (1760-1836)	ambiguous	   1
Schönberg, Anders (1737-1811)	NA	   5
Schönberg, Carl Oswald Wolf Von	ambiguous	   1
Schönberg, Gustaf (1844-1927)	male	   1
Schöpfer, Georg Karl Ludwig	ambiguous	   1
Schött, Harald (1861-1933)	male	   1
Schotte, Gunnar (1874-1925)	ambiguous	   1
Schoug, Carl	ambiguous	   3
Schoug, Ernst (1838-1930)	NA	   3
Schoultz Von Ascheraden, Carl Gustav (1743-1798)	ambiguous	   1
Schøyen, Carl	ambiguous	   1
Schrader, Friedrich August Hermann	ambiguous	   1
Schreeb, Tor Schreber Von (1882-1965)	ambiguous	   1
Schreiber, F	NA	   1
Schreiner, Karl	NA	   1
Schrevelius, Jöns Peter (1762-1829)	NA	   1
Schröckh, Johann Matthias (1733-1808)	ambiguous	   3
Schröder, C A	NA	   1
Schröder, Erik August (1796-1849)	ambiguous	   1
Schröder, Gustaf (1824-1912)	male	   3
Schröder, H	NA	   1
Schröder, Herman (1676-1744)	NA	   1
Schröder, Johan Henrik (1791-1857)	ambiguous	   4
Schröderheim, Elis (1863-1937)	ambiguous	   1
Schubert-soldern, Fortunat	ambiguous	   1
Schubert, Friedrich Wilhelm Von (1788-1856)	ambiguous	   1
Schubert, Gotthilf Heinrich Von (1780-1860)	ambiguous	   1
Schuberth, Oscar O (1902-1993)	NA	   1
Schubin, Ossip (1854-1934)	male	   1
Schück, Henrik (1855-1947)	male	   8
Schück, Martin (1819-1872)	ambiguous	   1
Schuldheis, Johan Georg	ambiguous	   1
Schulman, Tyyni (1895-NA)	female	   1
Schultén, Carl Johan (1711-1777)	ambiguous	   1
Schultén, Nathanael Gerhard Af (1750-1825)	ambiguous	   1
Schultheisz, Robert Adolf Albin	ambiguous	   1
Schulthess, Ferdinand (1847-1915)	male	   1
Schultz-steinheil, Carl Arvid (1863-NA)	ambiguous	   1
Schultz, Detlef	male	   1
Schultz, Herman (1823-1890)	NA	   2
Schultz, Johan Gustaf (1787-1874)	ambiguous	   1
Schultz, Karl Johan (1874-NA)	ambiguous	   2
Schultz, Rudolf Von (1863-NA)	ambiguous	   1
Schulzenheim, Carl Fredrik Von (1745-1808)	ambiguous	   1
Schulzenheim, David Von (1732-1823)	ambiguous	   2
Schulzenheim, H V	NA	   1
Schupp, Ottokar	male	   1
Schur, Israel	NA	   1
Schuré, Edouard	male	   1
Schutrumpf, Emma D	ambiguous	   1
Schütt, Bertil (1909-1983)	NA	   1
Schütz, Anna (1859-1935)	ambiguous	   1
Schütz, Johann Jacob (1640-1690)	ambiguous	   1
Schützercrantz, Adolf Ulrik (1802-1854)	male	   1
Schvindt, Theodor	male	   1
Schwab, Konrad Ludwig	male	   1
Schwabe, Willmar	NA	   1
Schwartz, Marie Sophie (1819-1894)	ambiguous	  16
Schwartze, Theodor	male	   1
Schwartzkopf, Karl-aage	NA	   1
Schwarz, Friedrich Heinrich Christian (1766-1837)	ambiguous	   1
Schwarzkopf, O	NA	   1
Schweninger, 	NA	   1
Schwerin, Claudius Von (1880-1944)	ambiguous	   1
Schwerin, Hans Hugold Von (1853-1912)	ambiguous	   2
Schybergson, Magnus Gottfrid (1851-1925)	male	   2
Scott, Gabriel	ambiguous	   1
Scott, Walter (1771-1832)	ambiguous	   7
Scriver, Christian (1629-1693)	ambiguous	   2
Seabrook, William Buehler (1887-1945)	ambiguous	   1
Sebald, Nehemias	male	   1
Sebardt, Carl (1874-1936)	ambiguous	   1
Sebelien, John (1858-1932)	NA	   1
Sebell, Georg Peter (1768-1839)	ambiguous	   1
Sederblad, John Wilhelm	NA	   1
Sederholm, Carl Robert	ambiguous	   1
Sederholm, Jakob Johannes (1863-1934)	male	   6
Sederholm, Theodor (1832-1881)	male	   1
Sedwall, Karl (1879-1967)	NA	   1
Seeberg, Eva (1931-NA)	female	   1
Seeberg, F Rantz G Ustav	NA	   1
Seefeld, Alfred Von	ambiguous	   1
Seeliger, Ewald Gerhard	male	   1
Sege, Carl A:son	ambiguous	   1
Segerborg, Karl Hugo (1864-1955)	NA	   3
Segerstedt, Albrecht Julius (1763-1815)	male	   2
Segerstedt, Albrekt (1844-1894)	male	   2
Segerstedt, Torgny (1876-1945)	NA	   1
Segerstedt, Torgny T (1908-1999)	NA	   2
Segerstråle, Ebba (1895-1965)	ambiguous	   1
Segerstråle, Knut Albert	male	   1
Segerstråle, Lennart	male	   1
Ségur, Philippe Paul (1780-1873)	ambiguous	   1
Ségur, Sophie De (1799-1874)	ambiguous	   1
Sehlin, Carl Johan	ambiguous	   1
Sehlin, Halvar	male	   1
Sehlstedt, Elias (1808-1874)	NA	   1
Seichter, Herman	NA	   1
Seidel, Ina (1885-1974)	ambiguous	   1
Seifert, Elizabeth	ambiguous	   1
Seinig, O	NA	   1
Seip, Didrik Arup	male	   1
Seitz, Heribert (1904-1987)	male	   2
Selahn, Elisa Teodor A Lfred	ambiguous	   1
Selander, Anders Edvard	male	   1
Selander, Benjamin (1862-NA)	ambiguous	   1
Selander, Sten (1891-1957)	NA	   2
Seleen, Johan (1843-1929)	ambiguous	   1
Selge, Allan	ambiguous	   1
Selggren, J Onas	NA	   1
Selin, Nicolaus	NA	   1
Selldén, Hjalmar (1849-1922)	male	   1
Sellergren, P Eter L Orenz	ambiguous	   1
Sellergren, Peter Lorenz (1769-1843)	NA	   1
Sellin, Imanuel	male	   1
Sellin, Per Gustaf	male	   1
Sellman, Johan Elof J Ulius	ambiguous	   2
Sellman, Julius	NA	   1
Semitjov, Vladimir (1882-1939)	NA	   1
Senander, Knut	male	   1
Seneca, Lucius Annaeus	male	   1
Sennegård, Ella (1896-1974)	ambiguous	   1
Sepp, H	NA	   1
Seppänen, Unto	male	   1
Serenius, Jacob (1700-1776)	NA	   2
Sergel, Gustaf	male	   2
Serlachius, Carl (1693-1754)	ambiguous	   1
Serlachius, Julian (1854-1925)	ambiguous	   1
Sernander, Rutger (1866-1944)	male	   1
Serner, Gertrud	female	   1
Serner, Gunnar (1886-1947)	ambiguous	   1
Serner, J N	NA	   1
Serner, Martin Gunnar	ambiguous	   1
Serrano, Carlos	NA	   1
Seseman, Hans Jacob (1751-1819)	NA	   4
Seson, Sven	NA	   1
Setälä, E Mil N Estor	ambiguous	   1
Seth-stenung, Margareta	NA	   1
Seth, M	NA	   1
Seth, Pehr Von (1867-1940)	ambiguous	   1
Seth, Torgil G V	male	   1
Setterberg, Gösta	NA	   2
Setterblad, Oskar	male	   1
Setterlin, Anders (1757-1820)	NA	   1
Setterlind, Walter	ambiguous	   1
Setterwall, åke (1906-1988)	NA	   1
Setterwall, Kristian (1857-1930)	ambiguous	   1
Setz, Axel Emil	NA	   1
Seume, J Ohann G Ottfried	male	   1
Severin, Frans (1889-1972)	NA	   1
Severin, Kid (1909-2000)	male	   1
Ševljakov, M V	NA	   1
Sewell, Anna (1820-1878)	ambiguous	   1
Sewerin, Johan (1888-1975)	ambiguous	   1
Sex Kvällar Kring Vår Stad, Skövde Illustr	NA	   1
Seyler, Jerzy Daniel (1686-1745)	ambiguous	   1
Seynes, Margareta De	ambiguous	   1
Shabistarī, Maḥmūd Ibn ʻabd Al-karīm (1287-1320)	male	   1
Shakespeare, William (1564-1616)	ambiguous	   2
Shaw, Bernard (1856-1950)	ambiguous	   4
Shaw, R Obert B Arkley	male	   1
Sheldon, Gilbert	NA	   1
Sherlock, Martin (1750-1797)	ambiguous	   1
Shields, John	NA	   1
Shikibu, Murasaki	NA	   1
Shute, Nevil (1899-1960)	NA	   1
Siberg, Anders (1724-1794)	NA	   1
Sick, Ingeborg Maria (1858-1951)	ambiguous	   4
Sidenbladh, Elis	ambiguous	   1
Siegvald, Herman	NA	   1
Siegvald, Herman Sigban	NA	   1
Sienkiewicz, Henryk (1846-1916)	male	   1
Sievert, Rolf M	NA	   1
Siewert, Rolf M Aximilian	NA	   1
Sigurth, Kåge	NA	   1
Sihvonen, Väinö I	NA	   1
Silén, Erik	ambiguous	   1
Silfverhielm, Clas å Ke Reinhold	male	   1
Silfverskiöld, Nils (1888-1957)	male	   2
Silfversten, Carl J (1879-1953)	ambiguous	   1
Silfverstolpe, Carl (1840-1899)	ambiguous	   1
Silfverstolpe, Gunnar Mascoll (1893-1942)	ambiguous	   1
Silfverstolpe, Malla (1782-1861)	NA	   1
Silfving, J	NA	   1
Siljestrand, Karl K:son	NA	   1
Sillén, Abraham Wilhelm Af (1813-1895)	ambiguous	   1
Sillén, Elisabeth Af	ambiguous	   1
Sillén, Gustav (1869-NA)	NA	   1
Sillén, K Nut J Akob	male	   2
Sillén, Nils Jacob (1788-1857)	male	   1
Sillén, Oskar (1883-1965)	male	   1
Silvander, Fredric Adolph (1747-1813)	ambiguous	   2
Silver, Abner	male	   1
Silverstolpe, Axel Gabriel (1762-1816)	ambiguous	   1
Silverstolpe, Gudmund Leonard (1815-1853)	ambiguous	   1
Silverstolpe, Gustaf Abraham (1772-1824)	ambiguous	   2
Silvet, Johannes (1895-1979)	male	   1
Simberg, Hugo (1873-1917)	NA	   1
Simenon, Georges (1903-1989)	NA	   2
Simmingsköld, Bo (1919-2002)	ambiguous	   1
Simmons, Herman G	NA	   1
Simoens Da Silva, Antonio Carlos	NA	   1
Simojoki, Heikki	male	   1
Simola, E Vert F Rithiof	ambiguous	   1
Simolin, Johan Albin	ambiguous	   2
Simon, Ellen	ambiguous	   1
Simon, Jules (1814-1896)	ambiguous	   1
Simonsen, Rudolph	NA	   1
Simonson, G	NA	   1
Simonson, Gerda	NA	   1
Simonsson, Nils Theodor (1808-1873)	male	   1
Simson, Gerhard	male	   1
Sinclair, George	ambiguous	   1
Singer, Kurt (1911-2005)	NA	   1
Sington, Derrick	NA	   1
Siöcrona, Willy (1866-1942)	ambiguous	   1
Sirelius, U Uno T Aavi	male	   1
Sirén, Osvald (1879-1966)	male	   8
Sivers, Henric Jacob (1709-1758)	male	   3
Siwertz, Sigfrid (1882-1970)	NA	  10
Själander, Ander	NA	   1
Sjöbeck, Håkan Fredrik (1768-1827)	male	   1
Sjöbeck, Johan Carl (NA-1800)	ambiguous	   1
Sjöbeck, Mårten (1886-1976)	NA	   4
Sjöberg, Alfred Theodor Napoleon (1838-NA)	male	   1
Sjöberg, Arne	NA	   1
Sjöberg, Birger (1885-1929)	NA	   2
Sjöberg, Erik (1794-1828)	ambiguous	   1
Sjöberg, Fredrik (1884-NA)	male	   1
Sjöberg, Gösta	NA	   1
Sjöberg, Gustav	NA	   1
Sjöberg, Lorenz Carl (1753-1825)	ambiguous	   1
Sjöberg, Nils	male	   1
Sjöberg, Nils Lorents (1754-1822)	male	   1
Sjöberg, O Lof R Einhold	male	   1
Sjöberg, Sven	NA	   1
Sjöblom, Ester (1908-1953)	ambiguous	   1
Sjöblom, H	NA	   1
Sjöblom, Hj	male	   1
Sjöblom, Sven	NA	   1
Sjöborg, Nils Henrik (1767-1838)	male	   2
Sjöbring, Pehr (1776-1842)	male	   1
Sjöcrona, Cornelius Hans (1881-1958)	ambiguous	   1
Sjödahl, Erland Christian (1774-1824)	ambiguous	   1
Sjödahl, Nils (1891-NA)	male	   1
Sjöding, Allan E	ambiguous	   1
Sjöfors, Oscar (1880-1963)	NA	   1
Sjögren, Abraham	ambiguous	   1
Sjögren, Ann-mari (1918-2010)	female	   1
Sjögren, Anton (1822-1893)	ambiguous	   2
Sjögren, Arthur (1874-1951)	NA	   1
Sjögren, Bertil (1905-1973)	NA	   1
Sjögren, Carl A Nton Hjalmar	ambiguous	   1
Sjögren, Einar (1887-1970)	NA	   1
Sjögren, Emil (1853-1918)	NA	   1
Sjögren, Gustaf Vilhelm	male	   1
Sjögren, H	NA	   1
Sjögren, Henning O (1863-1953)	NA	   1
Sjögren, Ingeborg	female	   1
Sjögren, Johan Lorens Bager-	ambiguous	   1
Sjögren, N	NA	   1
Sjögren, Otto (1844-1917)	ambiguous	   1
Sjögren, Peder (1905-1966)	male	   1
Sjögren, Per-olof (1919-2005)	male	   1
Sjögren, Sten Anders Hj Almar	ambiguous	   2
Sjögren, Sten Anders Hjalmar	male	   1
Sjögren, Torsten (1896-1974)	male	   1
Sjöholm, Josef Alexander (1897-NA)	ambiguous	   1
Sjöholm, L Gottfrid (1877-1970)	male	   2
Sjöholm, Stig	male	   1
Sjölin, Henrik (1904-1926)	male	   1
Sjölin, Walter (1902-1972)	ambiguous	   2
Sjölund, Rode	NA	   1
Sjöman, Harry (1900-1988)	ambiguous	   1
Sjöquist, John Gustaf	male	   1
Sjöqvist, Gunnar (1914-2014)	ambiguous	   1
Sjöqvist, Ruth	ambiguous	   1
Sjöstedt, C E (1900-1979)	NA	   2
Sjöstedt, Conrad	ambiguous	   1
Sjöstedt, Erik Valentin	ambiguous	   1
Sjöstedt, Yngve (1866-1948)	NA	   1
Sjöstrand, Albert	NA	   1
Sjöstrand, Fritiof S (1912-2011)	male	   1
Sjöstrand, Hj	male	   1
Sjöstrand, Nils (1858-1897)	male	   1
Sjöstrand, Wilhelm (1909-1989)	NA	   1
Sjöström, A	NA	   1
Sjöström, Frans Walfrid	NA	   1
Sjöström, Johan A Braham	ambiguous	   1
Sjöström, Johan Mikael (1849-NA)	ambiguous	   1
Sjöström, Karl Fredrik	male	   1
Sjöström, Martin	ambiguous	   1
Sjövall, Birger	NA	   1
Sjövall, Björn (1916-1998)	NA	   1
Sjövall, Einar (1879-1964)	NA	   1
Skagerholm, Lennart (1916-NA)	male	   1
Skäringer, Elsa	ambiguous	   1
Skarstedt, Carl Wilhelm (1815-1908)	ambiguous	   4
Skene, Norman L	NA	   1
Skerfe, Erik	ambiguous	   1
Skjöldebrand, Eric (1722-1814)	ambiguous	   1
Skjöldebrand, Per Eric (1769-1826)	ambiguous	   1
Skog, Oskar	male	   1
Skogberg, Georg (1898-1988)	ambiguous	   1
Skoglund, Ewert	male	   1
Skoglund, Gösta (1904-1987)	NA	   1
Skoglund, Lennart (1917-NA)	male	   1
Skoglund, Niklas	male	   1
Skogman, Carl (1820-1907)	ambiguous	   1
Skogsmark, Gunnar (1904-1990)	ambiguous	   1
Sköld, Carl (1871-1939)	ambiguous	   1
Sköld, Hannes (1886-1930)	NA	   1
Sköld, Johan (1859-1946)	ambiguous	   1
Sköld, Per Edvin (1891-1972)	NA	   7
Sköldebrand, Anders Fredric	male	   1
Skoog, Torsten	male	   1
Skorawiec, Wojciech	male	   1
Skottsberg, Carl (1880-1963)	ambiguous	   4
Skottsberg, Johan Jochim	ambiguous	   1
Skouen, Arne	NA	   1
Skousgaard, A Nna	NA	   1
Skovgaard-petersen, C (1866-1955)	NA	   2
Skredsvik, Kåre (1897-1946)	NA	   3
Skulda, 	female	   1
Skum, Nils Nilsson (1872-1951)	male	   1
Skylar, Sunny	ambiguous	   1
Skytte, Lars (1610-1696)	NA	   1
Slapgard, Bjarne (1901-1997)	male	   1
Slavejkov, Penčo Petkov (1866-1912)	NA	   1
Slavin, Lev Isaevič (1896-1984)	ambiguous	   1
Smedberg, Alfred (1850-1925)	NA	   3
Smedberg, Einar Karl Gustaf	male	   1
Smedberg, Josua	male	   1
Smedberg, Richard (1880-1950)	ambiguous	   1
Smedman, Karl	NA	   1
Smiles, Samuel	NA	   1
Smiling, Mr	NA	   1
Smirnoff, Karin (1880-1973)	ambiguous	   1
Smit Kleine, F	NA	   1
Smith, Adam (1723-1790)	ambiguous	   1
Smith, Arvid	NA	   1
Smith, B Selwyn	ambiguous	   1
Smith, Betty (1896-1972)	ambiguous	   1
Smith, Carl-göran	NA	   1
Smith, Edwin	NA	   1
Smith, Ejnar (1878-1928)	male	   1
Smith, Emil (1848-1923)	NA	   1
Smith, Fred M	ambiguous	   1
Smith, Frederick M	NA	   1
Smith, G Eoffrey Howard	ambiguous	   1
Smith, G Howard	ambiguous	   1
Smith, Göran (1917-NA)	NA	   1
Smith, Henry (1560-1600)	ambiguous	   1
Smith, Horatio (1779-1849)	male	   1
Smith, J	NA	   1
Smith, J G	NA	   1
Smith, Jonn	NA	   1
Smith, Lennart (1886-1956)	male	   1
Smith, Nils Karl Oskar	male	   1
Smitt, C (1890-NA)	NA	   1
Smitt, G östa Johan Jakob	ambiguous	   1
Smitt, V Ilhelm Vagner Rudolf Karl	ambiguous	   1
Smitter, Wessel	male	   1
Smollett, Tobias George (1721-1771)	ambiguous	   1
Sneidern, A W T Von	ambiguous	   1
Snell, Edmund	NA	   3
Snell, J F A	NA	   1
Snell, Johann Peter Ludwig	ambiguous	   1
Snellman, G Ustaf R Obert	male	   1
Snellman, Johan Vilhelm (1806-1881)	ambiguous	   1
Snoilsky, Carl (1841-1903)	ambiguous	   3
Snoilsky, Carl Emanuel (1659-1708)	ambiguous	   1
Snoilsky, Gustaf Adolf (1752-1818)	male	   1
Snow, Erastus	male	   1
Socius, 	NA	   1
Söderbaum, C Arl	NA	   1
Söderbaum, Henrik (1862-1933)	male	   3
Söderberg, Agnar (1902-1962)	male	   1
Söderberg, Hjalmar (1869-1941)	male	   5
Söderberg, Natan (1869-1937)	NA	   4
Söderberg, Stina	NA	   1
Söderberg, Sven (1849-1901)	NA	   1
Söderberg, Sven Otto Magnus	ambiguous	   1
Söderberg, Tom (1900-1991)	ambiguous	   1
Söderberg, Verner (1872-1932)	ambiguous	   1
Söderbergh, Fritz	male	   1
Söderblom, åke (1910-1965)	NA	   1
Söderblom, Axel	NA	   1
Söderblom, Nathan (1866-1931)	NA	   5
Söderén, E	NA	   1
Södergran, Edith (1892-1923)	NA	   1
Söderhjelm, Alma (1870-1949)	ambiguous	   2
Söderhjelm, Kai (1918-1996)	ambiguous	   1
Söderhjelm, Martin (1913-1991)	ambiguous	   1
Söderhjelm, Werner (1859-1931)	NA	   1
Söderholm, Gustaf Emil (1871-1943)	male	   1
Söderholm, Margit Charlotta	female	   1
Söderling-brydolf, Christina	ambiguous	   1
Söderling, Bertil (1905-1989)	NA	   1
Söderling, Lorens Signor	ambiguous	   1
Söderlund-hammar, Hanna (1882-1959)	NA	   1
Söderlund, Carl-victor	male	   1
Söderman, Harry (1902-1956)	ambiguous	   2
Söderman, Sven (1866-1930)	NA	   1
Södermark, Robert	ambiguous	   1
Söderpalm, E	NA	   1
Söderqvist, Jonas	NA	   1
Söderstéen, Herman (1864-1931)	NA	   1
Söderström, 	NA	   1
Söderström, Arne	NA	   1
Söderström, Carl Robert	ambiguous	   2
Söderström, Erik	ambiguous	   2
Söderström, Isa	ambiguous	   1
Söderwall, Hjalmar (1873-1956)	male	   5
Södöö, Gustaf	male	   1
Sofokles, 	NA	   2
Sohlberg, Herman (1844-1909)	NA	   1
Sohlberg, Kjell Walter (1933-1992)	ambiguous	   1
Sohlenius, Holter (1904-1970)	male	   2
Sohlman, August (1824-1874)	ambiguous	   1
Söhrman, Joh	NA	   1
Solander, E	NA	   1
Soldin, L Udvig A Lexander	male	   1
Solevin, Martin	ambiguous	   1
Solitander, A	NA	   1
Sollerman, Samuel (1911-1994)	NA	   1
Söllscher, C Arl Fredrik Gillis	male	   2
Somervell, T Howard	ambiguous	   1
Sommar, A	NA	   1
Sommar, Carl Olov (1918-2002)	ambiguous	   1
Sommarin, Emil (1874-1955)	NA	   2
Sommarström, Hugo	NA	   2
Sommelius, Gustaf Johan (1726-1800)	ambiguous	   2
Sommelius, Gustaf Lorenz (1811-1848)	male	   1
Sommelius, Sven Gustaf (1769-1845)	male	   2
Sommerfeldt, Martin H	ambiguous	   1
Somogyi, Ferenc	NA	   1
Sondelius, Uno Natanael	male	   1
Sondén, Carl Ulrik (1802-1875)	ambiguous	   1
Sondén, K	NA	   1
Sondén, Per (1853-1955)	NA	   1
Sondén, Per Adolf (1792-1837)	male	   1
Sonesson, Nils (1888-1986)	male	   1
Soom, Arnold	NA	   1
Sörensen, Niels Georg	ambiguous	   1
Sörensen, S ören A Nton	male	   1
Sörhammar, Bertil	NA	   1
Sörlin, Anton (1891-1961)	ambiguous	   1
Sörman, Py (1897-1947)	male	   2
Sorolainen, Eerik (1546-1625)	male	   1
Sotanuotio, E	NA	   1
Souvestre, E	NA	   1
Spain, John	NA	   1
Spak, Fredrik Adolf (1846-1915)	male	   3
Spångberg, August (1893-1987)	ambiguous	   1
