original	polished	Count
Julin & Hedenschougs förl.	Julin & Hedenschoug	  12
Svenska amerikanarens förl.	Svenska amerikanaren	  12
Musikförl. Mollton	Musik Mollton	  11
Romantidningsförl.	Romantidnings	  11
Petré	Petre	  11
E. Rolfs musikförl.	E. Rolfs musik	  11
Zacharias Hæggström	Zacharias Häggström	  11
Ph. Lundstedts univ.-bokh.	Ph. Lundstedts universitetsbokhandel	  11
Associationsboktr.	Associationsboktr	  11
Looström & K. i komm.	Looström & Co	  11
Ungsoc. partiets förl.	Ungsoc. partiet	  11
Henric Carlsons bokh.	Henric Carlsons bokhandel	  11
Söderström & Co.	Söderström & Co	  11
Svenska litteratursällskapet	Svenska litteratursällsk	  11
Normans förlag	Norman	  11
Sv. Nykterhetsförlaget	Svenska nykterhets	  11
H. W. Tullbergs	H.W. Tullberg	  11
Nya Wermlandstidn:s	Nya Wermlands-tidn	  11
L. Norblads bokh.	L. Norblads bokhandel	  11
Östgötens	Östgöten	  11
Akad. afh.	Akademiska afh	  11
Sveriges folkskollärarinneförbund	Sveriges folkskollärarinne	  11
Svenska teknologföreningens förlag	Svenska teknologföreningen	  11
Schildts	Schildt	  11
Skolornas läroboksförl.	Skolornas läroboks	  11
Wennerholm & Béwe	Wennerholm & Beve	  11
Thure Wahledow	Thure Wahledov	  11
Bergianska trädg.	Bergianska trädg	  11
Sveriges kyrkl. studieförl.	Sveriges kyrkl. studie-	  11
[Statens etnografiska museum i distr.]	Statens etnografiska museum i distr	  11
Carlsons bokh.	Carlsons bokhandel	  11
Frikyrkliga studieförb.	Frikyrkliga studieförb	  11
Lantbruksförbundets tidskriftsaktiebolag	Lantbrukss tidskriftsaktiebolag	  11
Vestmanlands Läns Tidn.	Vestmanlands läns tidn	  11
Södermanlands hembygdsförb.	Södermanlands hembygds	  11
[Lindahls bokh.]	Lindahls bokhandel	  11
Hemmets veckotidn.	Hemmets veckotidn	  11
Sydsv. Dagbl.	SydSvenska Dagbl	  11
Teosofiska bokförl.	Teosofiska bok	  11
Statens reprod.-anst.	Statens reprod.-anst	  11
Trots allt	Trots allt!	  11
Svenska kyrkans diakonistyrelses förlag	Svenska kyrkans diakonistyrelse	  11
Fritze (distr.)	Fritze	  11
Sätherlund & Krook	Sätherlund & Corook	  11
Hyresgästernas riksförb.	Hyresgästernas riksförb	  11
Skriv- & ritboks-ab.	Skriv- & ritboks-a.-b	  11
Nora boktr.	Nora boktr	  11
Östra Smålands tr.	Östra Smålands tr	  11
Ringförl.	Ring	  11
C. O. Ekblad & Co.	C.O. Ekblad & Co	  11
Gleerup ;;Harrassowitz	Gleerup	  11
C. W. Carlssons eftr.	C.W. Carlssons eftr	  11
Djurskyddets exp.	Djurskyddets exp	  11
[Wahlström & Widstrand]	Wahlström & Widstrand	  11
Affärstr.	Affärstr	  11
Pettersonska boktr. eftr.	Pettersonska boktr. eftr	  11
Stockholms bokindustri a.-b.	Stockholms bokindustri a.-b	  11
[Domkapitlet]	Domkapitlet	  11
Facklans förl.	Facklan	  11
Falköpings tidn.	Falköpings tidn	  11
R. W. Statlander	R.W. Statlander	  11
Söderhamns tidn.	Söderhamns tidn	  11
Pettersonska boktr.	Pettersonska boktr	  11
[Sällsk.]	Sällsk	  11
Förf:s förl.	Förf	  11
Svenska litteratursällsk.	Svenska litteratursällsk	  11
Lang	Lange	  10
S. Kristjánsson	S. Kristjansson	  10
Melodiförl.	Melodi	  10
Natur & Kultur	Natur & Coultur	  10
Svanbäcks	Svanbäck	  10
Skolmateriel-a.-b.	Skolmateriel-a.-b	  10
Akad. bokförl.	Akademiska bok	  10
E. Edquist	E. Edqvist	  10
J. P. Killberg & Son	J.P. Killberg & Son	  10
Sveriges kristliga studentrörelses förlag	Sveriges kristliga studentrörelse	  10
Karl Sjöwalls bokh. i distr.	Karl Sjövalls bokhandel i distr	  10
C. E. Fritzes bokf.-a.-b. i distr.	C.E. Fritzes bokf.-a.-b. i distr	  10
Beijer ;;Gernandt	Beijer	  10
Beijer :;Gernandt	Beijer	  10
Södra missionsbokh.	Södra missionsbokhandel	  10
A. V. Carlson i distr.	A.V. Carlson i distr	  10
Linköpings lithogr. a.-b.	Linköpings lithogr. a.-b	  10
Trädgårdsbladets förl.	Trädgårdsbladet	  10
Sv. nykterhetsförlaget	Svenska nykterhets	  10
Littorins bokh. i distr.	Littorins bokhandel i distr	  10
Allen & Unwin	Allen & Unvin	  10
Rabén & Sjögren/Tidn. Vi	Raben & Sjögren/Tidn. Vi	  10
Juridiska fören.	Juridiska fören	  10
Sveriges industriförb.	Sveriges industriförb	  10
Lantbruksförb.	Lantbruksförb	  10
Romantidn.	Romantidn	  10
Sydsv. dagbl.	SydSvenska Dagbl	  10
Sv. natur	Svensk natur	  10
Örnförl.	Örn	  10
Red.	Red	  10
Medéns bokh.	Medens bokhandel	  10
C. O. Ekblad	C.O. Ekblad	  10
Wisénska bokh.	Wisenska bokhandel	  10
Arbetarbl.	Arbetarbl	  10
Östeuropa förl.	Östeuropa	  10
Falu nya boktr.-ab.	Falu nya boktr.-a.-b	  10
N. O. Mauritzon	N.O. Mauritzon	  10
Sv. kulturförl.	Svenska kultur	  10
Ulricehamns Tidn.	Ulricehamns Tidn	  10
Skolförlaget	Skol	  10
Almqvist & Wiksells	Almqvist & Wiksell	  10
[Fritzes bokh.] [distributör]	Fritzes bokhandel	  10
Wahlström & Widstrand ;;Schildt	Wahlström & Widstrand	  10
Nya bokförl. a.-b.	Nya bok-ab	  10
Ljusdals Tidn.	Ljusdals Tidn	  10
Schmidts boktr.	Schmidts boktr	  10
Mariestads typogr. anst.	Mariestads typogr. anst	  10
Nya Wermlands-Tidningen	Nya Wermlands-tidn	  10
Universella broderskapets teosofiska förl.	Universella broderskapets teosofiska	  10
[Norstedt exp.]	Norstedt exp	  10
[Gillet]	Gillet	  10
S. L. U:s förl.	S. L. U	  10
Dalarnes tidn.- & boktr.-a.-b.	Dalarnes tidn.- & boktr.-a.-b	  10
Västmanlands folkblad	Västmanlands folkbl	  10
Sture-tr.	Sture-tr	  10
Nya bokförlags a.-b.	Nya bok-ab	  10
Norrmalmstr.	Norrmalmstr	  10
Åhlén & Åkerlund [Bonnier]	Åhlen & Åkerlund	  10
Jakt och fiske	Jakt & fiske	  10
Sverges kommunistiska ungdomsförbund	Sverges kommunistiska ungdoms	  10
Strengnäs tidn.	Strengnäs tidn	  10
Postverkets tr.	Postverkets tr	  10
Kalmar tr. a.-b.	Kalmar tr. a.-b	  10
Ewald Elander	Evald Elander	  10
Sahlströms bokh. i distr.	Sahlströms bokhandel i distr	  10
Karlskoga boktr.	Karlskoga boktr	  10
[Killbergs bokh.]	Killbergs bokhandel	  10
Vakttornets bibel- och traktatsällsk.	Vakttornets bibel- & traktatsällsk	  10
Svenska bibliska traktat sällsk.	Svenska bibliska traktat sällsk	  10
Vakttornets bibel- och traktatsällsk. :;Internationella bibelstudiesällsk.	Vakttornets bibel- & traktatsällsk	  10
Svenska turistfören.	Svenska turistfören	  10
Generalstabens litogr. anst.	Generalstabens litogr. anst	  10
Förbundets bokhandel	s bokhandel	  10
Svenska litteratursällsk. i Finland	Svenska litteratursällskapet i Finland	  10
Sv. kyrkans diakonistyr.	Svenska kyrkans diakonistyrelse	  10
Anderssons musikförl.	Anderssons musik	   9
Sv. småskriftförl.	Svenska småskrift	   9
[s.n.].		   9
Elmén & Granberg	Elmen & Granberg	   9
Georg Müller	Georg Myller	   9
N&S	N & S	   9
Teosof. bokf.	Teosof. bokf	   9
Boströmsförbundet	Boströms	   9
Hedmans bokh.	Hedmans bokhandel	   9
Mayer & Müller	Mayer & Myller	   9
Nya boktr.-a.-b.	Nya tr.-a.-b	   9
Grundels	Grundel	   9
Kungsholms bokh.	Kungsholms bokhandel	   9
M. Barkéns bokh.	M. Barkens bokhandel	   9
Gleerupska bokh. i distr.	Gleerupska bokhandel i distr	   9
C. E. Fritzes k. hofbokh.	C.E. Fritzes k. hofbokhandel	   9
Dahlberg i distr.	Dahlberg i distr	   9
Tidens	Tiden	   9
Axel Holmströms förl.	Axel Holmström	   9
Syndikalistens förl.	Syndikalisten	   9
E. Lundquist	Abr. Lundqvist	   9
V. Pettersons	V. Petterson	   9
Stenström & Bartelsons	Stenström & Bartelson	   9
Ungdomsstjärnans förl.	Ungdomsstjärnan	   9
H. Halls boktr.	H. Halls boktr	   9
Cederquists grafiska a.-b.	Cederqvists grafiska a.-b	   9
Bohlin & Co.	Bohlin & Co	   9
Vårt hems förl.	Vårt hem	   9
inst.	inst	   9
Lärlingsrådet för hotell och restauranger	Lärlingsrådet för hotell & restauranger	   9
Sydöstra Sveriges dagbl.	Sydöstra Sveriges dagbl	   9
Lantbruksförb:s tidskr.-ab [Seelig]	Lantbruksförb:s tidskr.-ab	   9
LT:s förl.	LT	   9
Stockholms högsk:s jurid. fören.	Stockholms högsk:s jurid. fören	   9
Lundequistska bokh. i distr.	Lundeqvistska bokhandel i distr	   9
Sv. tr.-ab	Svenska tr.-a.-b	   9
Sv. missionens i Kina förl.	Svenska missionens i Kina	   9
Bonnier i distr.	Bonnier i distr	   9
Arbetarnas bildningsförb.	Arbetarnas bildningsförb	   9
Realtr.	Realtr	   9
Evangeliska fosterlands-stift.	Evangeliska fosterlandsstiftelsen	   9
Romantidning	Romantidnings	   9
Nymans eftr.	Nymans eftr	   9
Sylve Norrbys bokh.	Sylve Norrbys bokhandel	   9
Nya boktr.	Nya bok	   9
Clarté	Clarte	   9
Norrmalms-tr.	Norrmalmstr	   9
Falköpings Tidn.	Falköpings tidn	   9
Amatörteaterns riksförb.	Amatörteaterns riksförb	   9
Isacsons	Isacson	   9
Bokförl. Brand	Bok Brand	   9
Katolska bokförl.	Katolska bok	   9
Mölndals-tr.	Mölndals-tr	   9
Tryckerifören. Norrköping	Tryckeriförening Norrköping	   9
Wasatr.	Wasatr	   9
J. O. Öberg & son	J.O. Öberg & son	   9
Hembygdsförl.	Hembygds	   9
Sv. turistfören	Svenska turistfören	   9
Svea rikes förlag	Svea rike	   9
Rohloffs bokh.	Rohloffs bokhandel	   9
Kristianstads boktr. a.-b.	Kristianstads boktr	   9
Rolfs musikförl.	Rolfs musik	   9
Ernst Rolfs musikförl.	Ernst Rolfs musik	   9
Göteborgs handelstidn.	Göteborgs handelstidning	   9
Härnösands boktr. a.-b.	Härnösands boktr. a.-b	   9
Björkmans eftr.	Björkmans eftr	   9
Skriv- & ritboks a.-b.	Skriv- & ritboks-a.-b	   9
Trosa tr.	Trosa tr	   9
[Akad.]	Akad	   9
Larsson & Co.	Larsson & Co	   9
Bonnier (Sv. bokf.)	Bonnier	   9
[Fritze]	Fritze	   9
Svenska vattenkraftföreningen	Svenska vattenkraftfören	   9
Sölvesborgs boktr.	Sölvesborgs boktr	   9
A. W. Johansson	A.W. Johansson	   9
Allm. valmansförb.	Allm. valmansförb	   9
Hallbergs bokh.	Hallbergs bokhandel	   9
Tr.-a.-b. Småland	Tr.-ab Småland	   9
K. L. Svenssons Eftr.	K.L. Svenssons eftr	   9
Larsson & C:o.	Larsson & Co	   9
Luleå boktr.-a.-b.	Luleå boktr.-a.-b	   9
Länstidn	Länstidn:s	   9
Katolska bokf.	Katolska bok	   9
[Sparbanken]	Sparbanken	   9
Församl.	Församl	   9
Palmblad & co.	Palmblad & co	   8
[Kungl. tryckeriet].		   8
[Kongl. Tryckeriet]	Kongl. tryckeriet	   8
Ed. W. Kejving	Ed. Kejving	   8
Jæger	Jäger	   8
Columbia Univ. Press	Columbia universitets Press	   8
Akademiska bokh.	Akademiska bokhandel	   8
Björk & Börjesson	Björck & Börjesson	   8
A.-b. Janhekts distr.-affär.	A.-b. Janhekts -affär	   8
Sv. kyrkans diakonistyr. bokf.	Svenska kyrkans diakonistyrelse	   8
Svanbäck & K.	Svanbäck & Co	   8
Billstens	Billsten	   8
Wennerholm & Béwes	Wennerholm & Beve	   8
Örebro dagbl:s	Örebro dagblad	   8
A. I. Seelig	A.I. Seelig	   8
J. Hellstén	J. Hellsten	   8
A. V. Littorin	A.V. Littorin	   8
Musikförl. Lundquist	Musik Lundqvist	   8
Beijers	Beijer	   8
Joh. Beckman	J. Beckman	   8
Svenska stadsförb.	Svenska stadsförb	   8
Tryckningskommitténs förl.-exp.	Tryckningskommitten	   8
Ferm.	Ferm	   8
Cronholmska bokh.	Cronholmska bokhandel	   8
Ekblad & C:o.	Ekblad & Co	   8
Förf:n.	Förf:n	   8
Östersundspostens	Östersunds-Posten	   8
Richards	Richard	   8
Tr.- & tidn.-för.	Tr.- & tidn.-för	   8
Nykyrkliga bokförl.	Nykyrkliga bok	   8
Åhlén och Åkerlund	Åhlen & Åkerlund	   8
Seelig & C:o i distr.	Seelig & Co i distr	   8
Sydsvenska bok- och musikförl.	Sydsvenska bok- & musik	   8
Sv. andelsförl. i distr.	Svenska andels i distr	   8
Strömberg & Åhlén	Strömberg & Åhlen	   8
Sv. teosofiska bokförl.	Svenska teosofiska bok	   8
[klubben]	klubben	   8
Studiebokförl.	Studiebok	   8
Eksjö tr.-a.-b.	Eksjö tr.-a.-b	   8
Kristianstads läns tidning	Kristianstads läns tidn	   8
[Telegrafverket]	Telegraverket	   8
Seligman	Seligmann	   8
Stockholms-Tidn.	Stockholms-Tidn	   8
Frikyrkl. studieförb.	Frikyrkl. studieförb	   8
Carls förl.	Carl	   8
Kooperativa förb. bokförl.	Kooperativa s bok	   8
BM:s bokförl.	BM:s bok	   8
Saxon & Lindström [Seelig]	Saxon & Lindström	   8
Hyltebruks tr.	Hyltebruks tr	   8
Europa ed.	Europa ed	   8
Sveriges läkarförb.	Sveriges läkarförb	   8
Swings sportdepå	Svings sportdepå	   8
Enhetsprisförl.	Enhetspris	   8
Birkagårdens förl.	Birkagården	   8
Sv. industriförb. [& Nord. bokh.]	Svenska industriförb	   8
Neutrala inst.	Neutrala inst	   8
[Ekeskogs bokh.]	Ekeskogs bokhandel	   8
Vara nya tr.	Vara nya tr	   8
Sjuhäradsbygdens tr.	Sjuhäradsbygdens tr.-ab	   8
Sv. bokförl. :;Bonnier	Svenska bok	   8
H. W. Andersson	H.W. Andersson	   8
Sydsv. biljettr.	SydSvenska biljettr	   8
Reklamtr.	Reklamtr	   8
Svenska Missionsförbundet	Svenska missions	   8
Norstedt (Sv. bokförl.)	Norstedt	   8
Förlaget Filadelfia	Filadelfia	   8
Kvinnliga missions arbetares förl.	Kvinnliga missions arbetare	   8
Svea rikes förl.	Svea rike	   8
Sv. miss.-förb.	Svenska miss.-förb	   8
Bokförl. Adlon	Bok Adlon	   8
Sundsvalls Tidn.	Sundsvalls tidn	   8
Strengnäs Tidn.	Strengnäs tidn	   8
Hemmets väns förl.	Hemmets vän	   8
Dagens bokf.	Dagens bokf	   8
Specialförl.	Special	   8
Odentr.	Odentr	   8
Nordströmska bokh.	Nordströmska bokhandel	   8
H. Ohlssons boktr.	H. Ohlssons boktr	   8
Ulricehamns tidn.	Ulricehamns Tidn	   8
Evangeliska fosterlandsstiftelsen (EFS)	Evangeliska fosterlandsstiftelsen	   8
[Skolan för bokhantverk]	Skolan för bokhantverk	   8
Nya Wermlandstidn.	Nya Wermlands-tidn	   8
Tryckerifören. Folket	Tryckeriförening Folket	   8
Sveriges scoutförbund. Förlagsavd	Sveriges scout. savd	   8
Örebro dagbl.	Örebro dagblad	   8
Sverges kommunistiska ungdomsförb.	Sverges kommunistiska ungdoms	   8
Gefleborgs tr.-a.-b.	Gefleborgs tr.-a.-b	   8
Bohlin & C:o	Bohlin & Co	   8
Hæggström i distr.	Häggström i distr	   8
Statlander	Statlanders	   8
Elanders boktr.	Elanders boktr	   8
Förlagsaktiebolaget	saktiebolaget	   8
Norrtelje tidn.	Norrtelje Tidning	   8
[Gumperts bokh.]	Gumperts bokhandel	   8
J. B. Meijel	J.B. Meijel	   8
[Bergianska trädg.]	Bergianska trädg	   8
Göta-tr.	Götatr	   8
Schildt :;Bonnier	Schildt	   8
Swedish Book Co.	Svedish Book Co	   8
Enander & Bohmans förl.	Enander & Bohman	   8
Hið íslenzka fornritafélag	Hið íslenzka fornritafelag	   8
Lundequistska	Lundeqvistska	   8
Helsingborgs stad ;;Almqvist & Wiksell	Helsingborgs stad	   8
Bellmanssällsk.	Bellmanssällsk	   8
Göteborgs Kungl. Vetenskaps- och vitterhetssamhälle	Göteborgs  Vetenskaps- & vitterhetssamhälle	   7
Gehrmans musikförlag	Gehrmans musik	   7
Finansdep.	Finansdep	   7
Författarens förlag	Författaren	   7
Beijer ;;Bohlin	Beijer	   7
Palmqwist	Palmqvist	   7
Skandinaviska musikförl.	Skandinaviska musik	   7
Bokförlaget Nutiden	Bok Nutiden	   7
Continental Book Co.	Continental Book	   7
Oxford Univ. Press	Oxford universitets Press	   7
Linnström	Lindström	   7
Colin	Collin	   7
Bergmann	Bergman	   7
Gumperts	Gumpert	   7
Rasmusson & Hansén	Rasmusson & Hansen	   7
Bokförl. Minerva	Bok Minerva	   7
Helsovännens exp.	Helsovännens exp	   7
A. L. Normans f.-exp.	A.L. Normansexp	   7
Sv. distributionsbyrån	Svenska sbyrån	   7
Lundgrens söners	Lundgrens söner	   7
Tryckningskommitténs förlagsexp.	Tryckningskommitten	   7
Stockholmstr.	Stockholmstr	   7
'Kalmar'	'Kalmar	   7
J. Arrhenii förl.	J. Arrhenii	   7
Esaias Edquist	Esaias Edqvist	   7
E. T. Bergegrens bokh.	E.T. Bergegrens bokhandel	   7
P. W. Karström	P.W. Karström	   7
P. A. Huldbergs bokförlagsaktieb	P.A. Huldbergs boksaktieb	   7
Looström & K. i komm	Looström & Co	   7
Pietistens exp.	Pietistens exp	   7
Sigfrid Flodins förlag	Sigfrid Flodin	   7
F. Skoglund	Fr. Skoglund	   7
Hæggströms förlagsexp	Z. Häggströmsexp	   7
Swederus	Svederus	   7
Landsföreningen för kvinnans politiska rösträtt	Landsföreningen för qvinnans politiska rösträtt	   7
Kungl. Vattenfallsstyrelsen	Vattenfallsstyrelsen	   7
Hedberg & Krook	Hedberg & Corook	   7
Israelsmissionens bokförl.	Israelsmissionens bok	   7
Templarordens förl.	Templarorden	   7
O. Hansen	Ol. Hansen	   7
N. J. Schedin	N.J. Schedin	   7
Bokförl. Nutiden	Bok Nutiden	   7
Sv. kyrkans diakonistyr:s förl.	Svenska kyrkans diakonistyrelse	   7
Nykterhetsförl.	Nykterhets	   7
Skånska fören. för byggnadskultur	Skånska förening för byggnadskultur	   7
C. E. Fritze	C.E. Fritze	   7
Sv. skogsvårdsfören:s förlag	Svenska skogsvårdsfören	   7
Sveriges kristl. studentrör	Sveriges kristliga studentrörelse	   7
Dala-magasinet	Dalamagasinet	   7
Svenska missionen i Kina	Svenska missionens i Kina	   7
Wahlström och Widstrand	Wahlström & Widstrand	   7
Tidskr. Byggmästaren (distr.)	Tidskr. Byggmästaren	   7
Förl. f. litteratur på främmande språk :;[Arbetarkultur]	 f. litteratur på främmande språk	   7
Svenska bokförlaget, Norstedt	Svenska bok/Norstedt	   7
Lundgren	Lundgrens	   7
exp.	exp	   7
Godtemplarordens studieförb.	Godtemplarordens studieförb	   7
Sv. fastighetsägareförb.	Svenska fastighetsägareförb	   7
Sv. socialvårdsförb.	Svenska socialvårdsförb	   7
Socialstyr.	Socialstyr	   7
Förlagshuset Norden	shuset Norden	   7
Fahlcrantz & Gumaelius	Fahlcrantz & Gumälius	   7
Fören. [Norstedt]	Fören	   7
[Fiskeristyr.]	Fiskeristyr	   7
Stockholms högsk. miner. inst.	Stockholms högsk. miner. inst	   7
SLU:s förl.	SLU	   7
Sv. sockerfabriks ab.	Svenska sockerfabriks ab	   7
Heimbygdas förl.	Heimbygda	   7
Sv. inst.	Svenska inst	   7
Studieförb. Medborgarskolan	Studie Medborgarskolan	   7
Kungl. Lantbruksakademien	 Lantbruksakademien	   7
Sandvikens jernverks a.-b.	Sandvikens jernverks a.-b	   7
Sveriges mekanförb.	Sveriges mekanförb	   7
Radiotjänst; Seelig	Radiotjänst	   7
Arvika Tidn.	Arvika Tidn	   7
Sveriges industriförb. :;Gen.-stab:s lit. anst.	Sveriges industriförb	   7
Skolöverstyr.	Skolöverstyr	   7
Trollhättans tr.	Trollhättans tr	   7
Härnösandsposten	Härnösands-Posten	   7
Aftonbladet [Seelig]	Aftonbladet	   7
H. Brusewitz	H. Brusevitz	   7
Igo-förl.	Igo-	   7
Falu nya boktr. ab.	Falu nya boktr.-a.-b	   7
Nya bokförl. ab	Nya bok-ab	   7
Svenska bokförl. (Norstedt)	Svenska bok	   7
[Samfundet]	Samfundet	   7
Sv. sjuksköterskefören.	Svenska sjuksköterskefören	   7
Sanningsvittnets förl.	Sanningsvittnet	   7
Ericssons bokh.	Ericssons bokhandel	   7
Sv. brandskyddsfören.	Svenska brandskyddsfören	   7
Broderskaps förl.	Broderskap	   7
Svensk läraretidn.	Svensk läraretidning	   7
J. O. Öberg	J.O. Öberg	   7
Sjuhäradsbygdens tr.-ab.	Sjuhäradsbygdens tr.-ab	   7
Eskilstuna tr.-bol.	Eskilstuna tr.-bol	   7
H. Löjdquist	H. Löjdqvist	   7
Sv. gymnastikförb.	Svenska gymnastikförb	   7
Importbokh.	Importbokhandel	   7
Skand. pressförl.	Skand. press	   7
Sunessons bokh.	Sunessons bokhandel	   7
Civiltr.	Civiltr	   7
Kristianstads Läns Tidning	Kristianstads läns tidn	   7
[Högerns riksorganisation]	Högerns riksorganisation	   7
Smålandspostens boktr.	Smålandspostens boktr	   7
Holger Schildts förlag	Holger Schildt	   7
[Almqvist & Wiksell]	Almqvist & Wiksell	   7
Norra Skånes tr.	Norra Skånes tr	   7
Svea-tr.	Svea-tr	   7
Åhlén & Söner	Åhlen & söner	   7
Axel Eliassons konstförl.	Axel Eliassons konst	   7
Ahlberg & Lundquist	Ahlberg & Lundqvist	   7
Södertörns tr. a.-b.	Södertörns tr. a.-b	   7
Pettersonska boktr:s eftr.	Pettersonska boktr. eftr	   7
Södermanlands läns tidning	Södermanlands läns tidn	   7
Gränna boktr.	Gränna boktr	   7
Skånska litogr. a.-b.	Skånska litogr. a.-b	   7
Säffle-Tidn.	Säffle-Tidn	   7
Sv. alliansmiss	Svenska alliansmissionen	   7
Nermans bokh.	Nermans bokhandel	   7
Riksförbundet för Sveriges försvar	Riks för Sveriges försvar	   7
[H. Carlsons bokh.]	H. Carlsons bokhandel	   7
Lidberg	Lindberg	   7
Landskrona tr. a.-b.	Landskrona tr.-a.-b	   7
Wallerströms boktr.	Wallerströms boktr	   7
Filipstads tr. a.-b.	Filipstads tr.-a.-b	   7
Arboga boktr.	Arboga boktr	   7
Militärlitteraturföreningens förl.	Militärlitteraturföreningen	   7
Svenska sällskapet för nykterhet och folkuppfostran	Svenska sällskapet för nykterhet & folkuppfostran	   7
Ölands kulturminnesfören.	Ölands kulturminnesfören	   7
Ernst Westerbergs boktr.	Ernst Westerbergs boktr	   7
[Avd.]	Avd	   7
F. V. Olsson	F.V. Olsson	   7
Visförlaget	Vis	   7
J. U. F:s förl.	J. U. F	   7
Hälsingborgs litogr. a.-b.	Hälsingborgs litogr. a.-b	   7
[Nationen]	Nationen	   7
Lindströms bokh.	Lindströms bokhandel	   7
[N. J. Gumpert]	N.J. Gumpert	   7
Skriv- o. ritboks-a.-b.	Skriv- & ritboks-a.-b	   7
Filipstads tr.-a.-b.	Filipstads tr.-a.-b	   7
Falu nya boktr. a.-b.	Falu nya boktr.-a.-b	   7
[Hushållningssällsk]	Hushållningssällsk	   7
Stockholms-tidn.	Stockholms-Tidn	   7
Gumperts bokh. i distr.	Gumperts bokhandel i distr	   7
Västgöta-tr.	Västgöta-tr	   7
Sv. andelsförl	Svenska andels	   7
Falkmans bokh.	Falkmans bokhandel	   7
Missionsförbundet	Missions	   7
Skandinaviska socialistiska arbetareförb:s förl.	Skandinaviska socialistiska arbetareförb	   7
Wistrand & Thulins förl.	Wistrand & Thulin	   7
Svenska amerikanska postens förl.	Svenska amerikanska posten	   7
Missions-vännens förl.	Missions-vännen	   7
The Engberg-Holmberg Publishing Co.	The Engberg-Holmberg Publ. Co	   7
Sv. missionsförb:s förl.	Svenska missionsförb	   7
Sv. litteratursällsk. i Finland	Svenska litteratursällskapet i Finland	   7
Stift. för Svea livgardes historia	stiftelse för Svea livgardes historia	   7
Bellmanssällsk. :;Bonnier	Bellmanssällsk	   7
Bejer	Beijer	   6
F&G Beijer	F & G. Beijer	   6
Lundqvist	Lundeqvist	   6
P.S. King ;;Norstedt ([distr.])	P.S. King	   6
Söderström & c:o	Söderström & Co	   6
Trübner	Trybner	   6
E. Anderssons musikförl.	E. Anderssons musik	   6
L. J. Hjerta	L.J. Hjerta	   6
K. Gustafssons tr.	K. Gustafssons tr	   6
Hugo Gebers	Hugo Geber	   6
Lindblads	Lindblad	   6
C. A. Bagge	C.A. Bagge	   6
Dragspelsförl.	Dragspels	   6
Harvard Univ. Press	Harvard universitets Press	   6
Albert Bonniers	Albert Bonnier	   6
Sv. folkförb:s	Svenska folkförb	   6
Tidn. Kalmars	Tidn. Kalmar	   6
N. P. Pehrssons förl.	N.P. Pehrsson	   6
C. E. Fritzes hofbokh. i distr.	C.E. Fritzes hofbokhandel i distr	   6
Beijer :;Lamm	Beijer	   6
E. J. Ekmans f.-exp.	E.J. Ekmans f.-exp	   6
A. L. Normans F.-exp.	A.L. Normansexp	   6
Fost.-stift:s F.-exp.	Fost.-stift:s f.-exp	   6
Johanson	Johansson	   6
Antonsons	Antonson	   6
Wallén	Wallden	   6
Lindgrens	Lindgren	   6
Kvinnl. missionsarb:s förl.	Kvinnl. missionsarb	   6
